s,rho,x,phi,alpha,kn
0,66,-94.3980932,0,1.570796327,0.08668328122
10.09997025,66.74348666,-94.26731537,0.1517470915,1.421396148,0.0828332213
14.31553734,67.48669028,-94.13493856,0.2135428021,1.36050726,0.07919717155
17.57938733,68.22960655,-94.00095849,0.260336726,1.31444682,0.07576114935
20.35402569,68.9722311,-93.86537079,0.2992570584,1.276156663,0.07251222439
22.81857323,69.71455951,-93.72817105,0.3330899267,1.242886534,0.06943842918
25.0646644,70.45658732,-93.58935477,0.3632734775,1.213217639,0.06652867811
27.1465883,71.19831004,-93.4489174,0.3906673792,1.186302187,0.06377269426
29.09959266,71.93972309,-93.3068543,0.4158348082,1.161584532,0.06116094264
30.94810078,72.68082188,-93.16316081,0.4391694909,1.138676442,0.05868456974
32.7098455,73.42160175,-93.01783215,0.4609598643,1.117293582,0.05633534851
34.39816222,74.162058,-92.87086351,0.4814248003,1.097220044,0.05410562831
36.02339649,74.90218585,-92.72224997,0.5007355954,1.07828712,0.05198828926
37.59372623,75.64198051,-92.57198657,0.5190288986,1.060359874,0.04997670068
39.1157663,76.38143711,-92.42006826,0.5364162121,1.043328283,0.0480646832
40.5949487,77.12055072,-92.26648993,0.552989909,1.027101171,0.046246474
42.03580015,77.85931636,-92.1112464,0.5688276346,1.011601923,0.04451669512
43.44213993,78.59772899,-91.95433241,0.5839954591,0.9967653902,0.04287032441
44.81721151,79.33578353,-91.79574262,0.5985499943,0.9825355896,0.04130266895
46.16381507,80.07347481,-91.63547162,0.6125404995,0.9688639742,0.03980934066
47.48437462,80.81079761,-91.47351392,0.626009981,0.9557081016,0.03838623392
48.78101213,81.54774666,-91.30986395,0.6389963816,0.9430305973,0.03702950512
50.0555729,82.28431662,-91.14451607,0.6515330213,0.9307983354,0.03573555372
51.30971021,83.02050206,-90.97746457,0.6636499274,0.9189817835,0.03450100488
52.5448909,83.75629752,-90.80870363,0.6753739593,0.9075544728,0.03332269351
53.76241765,84.49169745,-90.6382274,0.6867291813,0.896492566,0.03219764954
54.96346488,85.22669624,-90.46602988,0.6977374356,0.8857745008,0.03112308431
56.14909708,85.9612882,-90.29210505,0.7084186467,0.8753806939,0.03009637813
57.32025833,86.69546758,-90.11644675,0.7187906857,0.865293293,0.02911506869
58.47783083,87.42922856,-89.9390488,0.7288702758,0.8554959683,0.0281768404
59.62260156,88.16256521,-89.75990487,0.7386725064,0.8459737349,0.02727951452
60.7552929,88.89547157,-89.57900861,0.7482113115,0.8367128017,0.02642104
61.87657619,89.62794158,-89.39635352,0.75749969,0.8277004414,0.02559948509
62.98705242,90.35996909,-89.21193304,0.7665494248,0.8189248783,0.02481302946
64.08729005,91.09154788,-89.02574053,0.7753716678,0.8103751913,0.02405995698
65.17780495,91.82267166,-88.83776923,0.7839766454,0.8020412292,0.023338649
66.25907986,92.55333403,-88.64801233,0.7923739628,0.7939135366,0.0226475781
67.33155547,93.28352852,-88.45646288,0.8005724775,0.7859832889,0.02198530228
68.39565622,94.01324856,-88.26311389,0.8085806967,0.7782422346,0.02135045961
69.45175745,94.74248751,-88.06795822,0.8164062872,0.770682645,0.02074176319
70.50022401,95.4712386,-87.87098867,0.8240566664,0.763297269,0.02015799647
71.54138896,96.19949502,-87.67219793,0.8315386855,0.7560792926,0.019598009
72.57557313,96.92724982,-87.47157859,0.8388589305,0.7490223035,0.01906071232
73.60306592,97.65449597,-87.26912314,0.8460234368,0.7421202587,0.01854507623
74.62414483,98.38122633,-87.06482399,0.8530379895,0.7353674556,0.0180501253
75.6390711,99.10743366,-86.85867342,0.8599080604,0.7287585062,0.01757493556
76.64808943,99.83311064,-86.65066362,0.8666388091,0.7222883133,0.01711863146
77.65143025,100.5582498,-86.44078667,0.8732351196,0.7159520494,0.01668038305
78.64931204,101.2828436,-86.22903454,0.8797016395,0.7097451375,0.01625940326
79.64193962,102.0068844,-86.01539911,0.8860427566,0.7036632333,0.01585494549
80.62950835,102.7303644,-85.79987214,0.8922626657,0.6977022095,0.01546630122
81.61220164,103.4532756,-85.58244528,0.898365333,0.6918581409,0.01509279786
82.59019426,104.1756102,-85.36311007,0.9043545496,0.6861272914,0.0147337967
83.5636518,104.8973599,-85.14185794,0.9102339245,0.6805061014,0.01438869103
84.53273107,105.6185165,-84.9186802,0.9160068936,0.6749911769,0.01405690431
85.49758198,106.3390715,-84.69356803,0.9216767493,0.669579279,0.0137378885
86.45834595,107.0590166,-84.46651254,0.9272466195,0.6642673144,0.01343112256
87.41515876,107.7783431,-84.23750466,0.9327195116,0.6590523267,0.01313611086
88.36814879,108.4970421,-84.00653526,0.9380982875,0.6539314883,0.0128523819
89.31743898,109.2151047,-83.77359504,0.9433856955,0.6489020929,0.01257948695
90.26314667,109.9325219,-83.53867461,0.9485843686,0.6439615485,0.01231699886
91.20538349,110.6492846,-83.30176443,0.9536968243,0.6391073709,0.01206451087
92.1442568,111.3653832,-83.06285485,0.9587254883,0.6343371781,0.0118216356
93.07986843,112.0808084,-82.82193607,0.9636726762,0.6296486843,0.01158800398
94.01231661,112.7955505,-82.5789982,0.9685406236,0.6250396951,0.01136326432
94.94169476,113.5095997,-82.33403119,0.9733314694,0.6205081022,0.01114708141
95.86809265,114.222946,-82.08702485,0.9780472743,0.6160518794,0.01093913567
96.79159651,114.9355793,-81.83796889,0.9826900228,0.6116690783,0.01073912236
97.71228862,115.6474893,-81.58685284,0.9872616187,0.6073578239,0.01054675082
98.63024852,116.3586654,-81.33366612,0.9917639042,0.6031163118,0.01036174377
99.545552,117.0690972,-81.07839799,0.9961986447,0.5989428038,0.01018383665
100.4582724,117.7787736,-80.8210376,1.00056755,0.5948356253,0.01001277698
101.3684798,118.4876838,-80.56157393,1.004872264,0.5907931622,0.009848323762
102.2762418,119.1958165,-80.29999583,1.009114373,0.5868138578,0.009690246945
103.1816236,119.9031604,-80.03629197,1.013295413,0.5828962103,0.009538326868
104.0846875,120.6097038,-79.77045092,1.017416858,0.5790387703,0.009392353773
104.9854942,121.3154349,-79.50246105,1.021480145,0.5752401382,0.009252127334
105.8841016,122.0203418,-79.23231061,1.025486649,0.5714989625,0.00911745621
106.7805658,122.7244123,-78.95998769,1.029437711,0.5678139369,0.008988157628
107.6749408,123.4276339,-78.6854802,1.033334621,0.564183799,0.008864056973
108.5672787,124.1299941,-78.40877594,1.037178627,0.5606073282,0.008744987425
