s,rho,x,phi,alpha,kn
237.2398672,152.3863342,-2.040869475,1.566144965,0.3343057265,0.005864721514
237.9600448,152.3939264,-1.360602243,1.567695548,0.3342884221,0.005861636833
238.6802189,152.3984821,-0.6803079003,1.569245999,0.3342780394,0.005858525379
239.4003913,152.4,-0,1.570796385,0.3342745802,0
240.1172726,152.4,0.6772009029,1.572339675,0.3342745802,0
240.8341539,152.4,1.354401806,1.573882964,0.3342745802,0
241.5510352,152.4,2.031602709,1.575426253,0.3342745802,0
242.2679165,152.4,2.708803612,1.576969542,0.3342745802,0
242.9847979,152.4,3.386004515,1.578512832,0.3342745802,0
243.7016792,152.4,4.063205418,1.580056121,0.3342745802,0
244.4185605,152.4,4.740406321,1.58159941,0.3342745802,0
245.1354418,152.4,5.417607223,1.583142699,0.3342745802,0
245.8523231,152.4,6.094808126,1.584685989,0.3342745802,0
246.5692045,152.4,6.772009029,1.586229278,0.3342745802,0
247.2860858,152.4,7.449209932,1.587772567,0.3342745802,0
248.0029671,152.4,8.126410835,1.589315856,0.3342745802,0
248.7198484,152.4,8.803611738,1.590859146,0.3342745802,0
249.4367297,152.4,9.480812641,1.592402435,0.3342745802,0
250.153611,152.4,10.15801354,1.593945724,0.3342745802,0
250.8704924,152.4,10.83521445,1.595489013,0.3342745802,0
251.5873737,152.4,11.51241535,1.597032303,0.3342745802,0
252.304255,152.4,12.18961625,1.598575592,0.3342745802,0
253.0211363,152.4,12.86681716,1.600118881,0.3342745802,0
253.7380176,152.4,13.54401806,1.60166217,0.3342745802,0
254.454899,152.4,14.22121896,1.60320546,0.3342745802,0
255.1717803,152.4,14.89841986,1.604748749,0.3342745802,0
255.8886616,152.4,15.57562077,1.606292038,0.3342745802,0
256.6055429,152.4,16.25282167,1.607835327,0.3342745802,0
257.3224242,152.4,16.93002257,1.609378617,0.3342745802,0
258.0393056,152.4,17.60722348,1.610921906,0.3342745802,0
258.7561869,152.4,18.28442438,1.612465195,0.3342745802,0
259.4730682,152.4,18.96162528,1.614008484,0.3342745802,0
260.1899495,152.4,19.63882619,1.615551774,0.3342745802,0
260.9068308,152.4,20.31602709,1.617095063,0.3342745802,0
261.6237121,152.4,20.99322799,1.618638352,0.3342745802,0
262.3405935,152.4,21.67042889,1.620181642,0.3342745802,0
263.0574748,152.4,22.3476298,1.621724931,0.3342745802,0
263.7743561,152.4,23.0248307,1.62326822,0.3342745802,0
264.4912374,152.4,23.7020316,1.624811509,0.3342745802,0
265.2081187,152.4,24.37923251,1.626354799,0.3342745802,0
265.9250001,152.4,25.05643341,1.627898088,0.3342745802,0
266.6418814,152.4,25.73363431,1.629441377,0.3342745802,0
267.3587627,152.4,26.41083521,1.630984666,0.3342745802,0
268.075644,152.4,27.08803612,1.632527956,0.3342745802,0
268.7925253,152.4,27.76523702,1.634071245,0.3342745802,0
269.5094066,152.4,28.44243792,1.635614534,0.3342745802,0
270.226288,152.4,29.11963883,1.637157823,0.3342745802,0
270.9431693,152.4,29.79683973,1.638701113,0.3342745802,0
271.6600506,152.4,30.47404063,1.640244402,0.3342745802,0
272.3769319,152.4,31.15124153,1.641787691,0.3342745802,0
273.0938132,152.4,31.82844244,1.64333098,0.3342745802,0
273.8106946,152.4,32.50564334,1.64487427,0.3342745802,0
274.5275759,152.4,33.18284424,1.646417559,0.3342745802,0
275.2444572,152.4,33.86004515,1.647960848,0.3342745802,0
275.9613385,152.4,34.53724605,1.649504137,0.3342745802,0
276.6782198,152.4,35.21444695,1.651047427,0.3342745802,0
277.3951012,152.4,35.89164786,1.652590716,0.3342745802,0
278.1119825,152.4,36.56884876,1.654134005,0.3342745802,0
278.8288638,152.4,37.24604966,1.655677294,0.3342745802,0
279.5457451,152.4,37.92325056,1.657220584,0.3342745802,0
280.2626264,152.4,38.60045147,1.658763873,0.3342745802,0
280.9795077,152.4,39.27765237,1.660307162,0.3342745802,0
281.6963891,152.4,39.95485327,1.661850451,0.3342745802,0
282.4132704,152.4,40.63205418,1.663393741,0.3342745802,0
283.1301517,152.4,41.30925508,1.66493703,0.3342745802,0
283.847033,152.4,41.98645598,1.666480319,0.3342745802,0
284.5639143,152.4,42.66365688,1.668023609,0.3342745802,0
285.2807957,152.4,43.34085779,1.669566898,0.3342745802,0
285.997677,152.4,44.01805869,1.671110187,0.3342745802,0
286.7145583,152.4,44.69525959,1.672653476,0.3342745802,0
287.4314396,152.4,45.3724605,1.674196766,0.3342745802,0
288.1483209,152.4,46.0496614,1.675740055,0.3342745802,0
288.8652022,152.4,46.7268623,1.677283344,0.3342745802,0
289.5820836,152.4,47.40406321,1.678826633,0.3342745802,0
290.2989649,152.4,48.08126411,1.680369923,0.3342745802,0
291.0158462,152.4,48.75846501,1.681913212,0.3342745802,0
291.7327275,152.4,49.43566591,1.683456501,0.3342745802,0
292.4496088,152.4,50.11286682,1.68499979,0.3342745802,0
293.1664902,152.4,50.79006772,1.68654308,0.3342745802,0
293.8833715,152.4,51.46726862,1.688086369,0.3342745802,0
294.6002528,152.4,52.14446953,1.689629658,0.3342745802,0
295.3171341,152.4,52.82167043,1.691172947,0.3342745802,0
296.0340154,152.4,53.49887133,1.692716237,0.3342745802,0
296.7508968,152.4,54.17607223,1.694259526,0.3342745802,0
297.4677781,152.4,54.85327314,1.695802815,0.3342745802,0
298.1846594,152.4,55.53047404,1.697346104,0.3342745802,0
298.9015407,152.4,56.20767494,1.698889394,0.3342745802,0
299.618422,152.4,56.88487585,1.700432683,0.3342745802,0
300.3353033,152.4,57.56207675,1.701975972,0.3342745802,0
301.0521847,152.4,58.23927765,1.703519261,0.3342745802,0
301.769066,152.4,58.91647856,1.705062551,0.3342745802,0
302.4859473,152.4,59.59367946,1.70660584,0.3342745802,0
303.2028286,152.4,60.27088036,1.708149129,0.3342745802,0
303.9197099,152.4,60.94808126,1.709692418,0.3342745802,0
304.6365913,152.4,61.62528217,1.711235708,0.3342745802,0
305.3534726,152.4,62.30248307,1.712778997,0.3342745802,0
306.0703539,152.4,62.97968397,1.714322286,0.3342745802,0
306.7872352,152.4,63.65688488,1.715865576,0.3342745802,0
307.5041165,152.4,64.33408578,1.717408865,0.3342745802,0
308.2209978,152.4,65.01128668,1.718952154,0.3342745802,0
308.9378792,152.4,65.68848758,1.720495443,0.3342745802,0
309.6547605,152.4,66.36568849,1.722038733,0.3342745802,0
310.3716418,152.4,67.04288939,1.723582022,0.3342745802,0
311.0885231,152.4,67.72009029,1.725125311,0.3342745802,0
311.8054044,152.4,68.3972912,1.7266686,0.3342745802,0
312.5222858,152.4,69.0744921,1.72821189,0.3342745802,0
313.2391671,152.4,69.751693,1.729755179,0.3342745802,0
