s,rho,x,phi,alpha,kn
191.4690995,167.8819253,-108.6998581,1.342470127,0.4040369618,0.004823305706
192.4452748,168.3681928,-107.9451326,1.344749454,0.402802443,0.004816815522
193.4209401,168.8510674,-107.1882318,1.347014515,0.4015842109,0.00481048284
194.3961041,169.3305393,-106.429171,1.349265547,0.400382056,0.004804302782
195.3707753,169.806599,-105.6679655,1.351502779,0.3991957728,0.004798270623
196.3449621,170.2792368,-104.9046306,1.353726442,0.3980251605,0.004792381792
197.3186728,170.7484432,-104.1391817,1.355936759,0.396870022,0.004786631859
198.2919152,171.2142087,-103.3716342,1.358133947,0.3957301648,0.004781016536
199.2646974,171.6765239,-102.6020036,1.360318225,0.3946053999,0.00477553167
200.237027,172.1353796,-101.8303054,1.362489803,0.3934955423,0.004770173237
201.2089116,172.5907665,-101.0565551,1.364648888,0.392400411,0.004764937338
202.1803589,173.0426754,-100.2807684,1.366795688,0.3913198284,0.004759820195
203.1513759,173.4910971,-99.50296084,1.3689304,0.3902536207,0.004754818147
204.1219701,173.9360228,-98.72314813,1.371053223,0.3892016176,0.004749927642
205.0921484,174.3774433,-97.94134601,1.373164352,0.3881636522,0.004745145242
206.0619176,174.8153499,-97.15757019,1.375263975,0.3871395609,0.004740467609
207.0312848,175.2497336,-96.3718365,1.377352282,0.3861291836,0.004735891506
208.0002566,175.6805858,-95.58416074,1.379429457,0.3851323632,0.004731413797
208.9688395,176.1078977,-94.79455882,1.381495679,0.384148946,0.004727031435
209.9370401,176.5316607,-94.00304661,1.383551129,0.3831787809,0.004722741467
210.9048646,176.9518663,-93.2096401,1.385595981,0.3822217205,0.004718541027
211.8723193,177.3685061,-92.41435525,1.387630405,0.3812776197,0.004714427332
212.8394106,177.7815715,-91.6172081,1.389654577,0.3803463366,0.004710397681
213.8061442,178.1910544,-90.81821471,1.391668659,0.3794277321,0.004706449454
214.7725261,178.5969465,-90.01739118,1.393672815,0.3785216698,0.004702580104
215.7385623,178.9992395,-89.21475366,1.395667211,0.3776280161,0.004698787159
216.7042585,179.3979254,-88.41031829,1.397652001,0.3767466396,0.004695068217
217.6696202,179.792996,-87.60410133,1.399627345,0.3758774124,0.004691420946
218.6346533,180.1844437,-86.79611898,1.401593398,0.375020208,0.00468784308
219.5993629,180.5722602,-85.98638757,1.403550309,0.3741749034,0.004684332415
220.5637546,180.956438,-85.17492336,1.40549823,0.3733413772,0.004680886811
221.5278337,181.3369691,-84.36174276,1.407437308,0.372519511,0.004677504186
222.4916054,181.713846,-83.54686211,1.409367687,0.3717091884,0.004674182517
223.4550748,182.0870611,-82.73029787,1.411289512,0.3709102953,0.004670919837
224.4182471,182.4566068,-81.91206647,1.413202923,0.37012272,0.004667714232
225.3811272,182.8224757,-81.09218439,1.415108058,0.3693463528,0.004664563839
226.34372,183.1846604,-80.27066819,1.417005056,0.3685810864,0.004661466849
227.3060304,183.5431537,-79.44753438,1.418894051,0.3678268152,0.004658421498
228.268063,183.8979483,-78.6227996,1.420775175,0.3670834362,0.00465542607
229.2298229,184.249037,-77.79648041,1.422648563,0.3663508478,0.004652478895
230.1913143,184.5964128,-76.96859351,1.42451434,0.3656289511,0.004649578349
231.152542,184.9400687,-76.13915555,1.426372636,0.3649176484,0.004646722846
232.1135105,185.2799976,-75.30818328,1.428223577,0.3642168447,0.004643910844
233.0742241,185.616193,-74.4756934,1.430067285,0.3635264461,0.004641140842
234.0346874,185.9486478,-73.64170273,1.431903887,0.3628463613,0.004638411374
234.9949046,186.2773555,-72.80622804,1.4337335,0.3621765001,0.004635721013
235.9548799,186.6023093,-71.96928619,1.435556245,0.3615167745,0.004633068369
236.9146176,186.9235028,-71.13089405,1.43737224,0.3608670983,0.004630452085
237.8741218,187.2409295,-70.29106849,1.4391816,0.3602273866,0.004627870839
238.8333966,187.554583,-69.44982646,1.44098444,0.3595975567,0.00462532334
239.7924462,187.864457,-68.60718488,1.442780877,0.3589775271,0.004622808329
240.7512743,188.1705451,-67.76316078,1.444571018,0.3583672184,0.004620324577
241.709885,188.4728413,-66.91777111,1.446354977,0.3577665521,0.004617870887
242.6682822,188.7713394,-66.07103296,1.448132862,0.3571754522,0.004615446087
243.6264696,189.0660336,-65.22296334,1.44990478,0.3565938433,0.004613049034
244.5844512,189.3569177,-64.3735794,1.45167084,0.3560216523,0.004610678611
245.5422307,189.6439859,-63.5228982,1.453431146,0.3554588069,0.004608333728
246.4998117,189.9272326,-62.67093692,1.455185802,0.354905237,0.004606013318
247.4571979,190.2066518,-61.81771272,1.456934912,0.3543608733,0.004603716339
248.4143929,190.4822381,-60.96324278,1.458678578,0.3538256482,0.004601441773
249.3714003,190.7539858,-60.10754434,1.460416898,0.3532994956,0.004599188622
250.3282237,191.0218896,-59.25063462,1.462149976,0.3527823505,0.004596955913
251.2848664,191.2859439,-58.39253092,1.463877908,0.3522741497,0.004594742689
252.2413319,191.5461435,-57.53325048,1.46560079,0.3517748305,0.00459254802
253.1976238,191.8024831,-56.67281069,1.467318721,0.3512843327,0.004590370988
254.1537453,192.0549576,-55.81122881,1.469031795,0.3508025963,0.004588210701
255.1096998,192.3035618,-54.94852227,1.470740108,0.3503295633,0.00458606628
256.0654906,192.5482909,-54.08470841,1.472443752,0.3498651764,0.004583936865
257.0211209,192.7891397,-53.21980466,1.474142819,0.34940938,0.004581821615
257.9765941,193.0261035,-52.35382844,1.475837401,0.3489621196,0.004579719703
258.9319132,193.2591776,-51.4867972,1.47752759,0.3485233416,0.004577630318
259.8870815,193.4883571,-50.61872843,1.479213474,0.3480929941,0.004575552665
260.8421021,193.7136375,-49.74963958,1.480895144,0.3476710257,0.004573485965
261.7969781,193.9350142,-48.87954822,1.482572686,0.3472573871,0.00457142945
262.7517126,194.152483,-48.00847183,1.484246188,0.346852029,0.004569382368
263.7063087,194.3660391,-47.13642802,1.485915738,0.3464549044,0.004567343979
264.6607693,194.5756785,-46.2634343,1.487581419,0.3460659662,0.004565313557
265.6150974,194.7813968,-45.38950832,1.489243318,0.3456851695,0.004563290387
266.5692962,194.98319,-44.51466765,1.490901519,0.3453124695,0.004561273766
267.5233682,195.1810539,-43.63892995,1.492556104,0.3449478235,0.004559263002
268.4773168,195.3749846,-42.76231284,1.494207158,0.3445911888,0.004557257415
269.4311446,195.5649782,-41.884834,1.495854762,0.3442425246,0.004555256334
270.3848545,195.7510307,-41.00651112,1.497498997,0.3439017906,0.004553259098
271.3384494,195.9331387,-40.12736187,1.499139946,0.3435689476,0.004551265058
272.2919321,196.1112981,-39.24740401,1.500777687,0.3432439577,0.004549273572
273.2453053,196.2855058,-38.36665523,1.502412299,0.3429267835,0.004547284006
274.198572,196.4557578,-37.48513332,1.504043864,0.3426173893,0.004545295736
275.1517348,196.622051,-36.602856,1.505672459,0.3423157393,0.004543308147
276.1047964,196.7843818,-35.71984109,1.507298161,0.3420218,0.004541320628
277.0577597,196.9427473,-34.83610635,1.508921049,0.3417355374,0.004539332581
278.0106271,197.0971439,-33.95166962,1.510541198,0.3414569199,0.004537343408
278.9634015,197.2475687,-33.06654869,1.512158685,0.3411859155,0.004535352525
279.9160856,197.3940186,-32.18076143,1.513773588,0.3409224942,0.004533359348
280.8686818,197.5364907,-31.29432566,1.515385978,0.3406666262,0.004531363302
281.821193,197.6749822,-30.40725926,1.516995935,0.3404182828,0.004529363819
282.7736216,197.8094901,-29.51958012,1.518603529,0.3401774365,0.004527360334
283.7259703,197.940012,-28.63130608,1.520208836,0.33994406,0.004525352288
284.6782416,198.0665448,-27.74245511,1.52181193,0.339718128,0.004523339125
285.6304382,198.1890865,-26.85304504,1.523412883,0.3394996145,0.004521320297
