s,rho,x,phi,alpha,kn
0,23,-97.31906289,0,1.570796327,0.1839679834
4.508361502,23.40820644,-97.22168417,0.1934479825,1.383769457,0.1716413506
6.363177693,23.81600062,-97.12259322,0.2699645648,1.308269494,0.160371931
7.825584695,24.22337537,-97.0217918,0.3282875288,1.251626009,0.1500532241
9.07498628,24.63032351,-96.91928167,0.3764645629,1.204913516,0.1405910152
10.18931059,25.03683787,-96.81506466,0.4180325013,1.164640487,0.1319017843
11.2093897,25.4429113,-96.70914259,0.4548692941,1.128998884,0.1239113417
12.15870291,25.84853663,-96.60151733,0.4880723563,1.096904358,0.1165536567
13.05284751,26.25370674,-96.49219077,0.5183798354,1.067643729,0.1097698495
13.90242423,26.65841447,-96.38116484,0.5463012921,1.040717048,0.1035073203
14.71515694,27.06265271,-96.2684415,0.5722130038,1.015757027,0.09771899632
15.49687539,27.46641434,-96.15402272,0.5964027271,0.9924839818,0.09236267828
16.25202189,27.86969224,-96.03791053,0.6190931068,0.9706788017,0.08740047346
16.98418145,28.27247931,-95.92010695,0.6404657068,0.9501658364,0.08279830101
17.69617496,28.67476847,-95.80061407,0.6606657781,0.9308015739,0.07852546045
18.39037048,29.07655262,-95.679434,0.6798163326,0.9124668736,0.07455425439
19.06869672,29.47782468,-95.55656887,0.698019145,0.8950614749,0.07085965787
19.73280043,29.8785776,-95.43202084,0.7153619231,0.878500013,0.06741902807
20.38407257,30.27880431,-95.30579211,0.7319197063,0.8627090627,0.06421184909
21.02369746,30.67849777,-95.1778849,0.7477572112,0.8476249035,0.06121950688
21.65271805,31.07765093,-95.04830146,0.7629318473,0.8331917991,0.05842509079
22.27202647,31.47625677,-94.91704408,0.7774934454,0.819360654,0.05581321795
22.88241743,31.87430826,-94.78411507,0.7914867022,0.8060879506,0.0533698778
23.48458334,32.2717984,-94.64951677,0.8049510685,0.7933348965,0.05108229417
24.07913949,32.66872018,-94.51325155,0.8179219324,0.7810667347,0.04893880278
24.66664065,33.06506661,-94.37532182,0.8304314137,0.7692521789,0.04692874214
25.24757644,33.46083072,-94.23573,0.8425082279,0.7578629473,0.04504235647
25.82239536,33.85600553,-94.09447854,0.8541787864,0.7468733748,0.0432707089
26.3914913,34.25058409,-93.95156993,0.8654666583,0.7362600878,0.04160560405
26.95523009,34.64455944,-93.80700669,0.8763937686,0.7260017291,0.04003951871
27.51394098,35.03792465,-93.66079136,0.8869800654,0.7160787252,0.03856553965
28.06792402,35.43067279,-93.51292653,0.8972438735,0.7064730859,0.03717730786
28.61745513,35.82279695,-93.36341479,0.9072021442,0.6971682332,0.03586896845
29.16278435,36.21429021,-93.21225877,0.9168704079,0.6881488528,0.03463512561
29.70414546,36.60514568,-93.05946115,0.926263213,0.6794007653,0.033470802
30.24174906,36.99535648,-92.90502461,0.9353938489,0.6709108142,0.03237140215
30.7757956,37.38491573,-92.74895188,0.944274931,0.6626667672,0.03133267944
31.30646297,37.77381658,-92.59124569,0.9529178781,0.6546572298,0.03035070618
31.83392591,38.16205218,-92.43190884,0.9613337718,0.646871569,0.02942184666
32.3583358,38.54961569,-92.27094412,0.9695324928,0.6392998456,0.02854273263
32.87984353,38.93650027,-92.10835437,0.9775237288,0.6319327542,0.02771024109
33.39858329,39.32269913,-91.94414246,0.9853162793,0.6247615695,0.02692147417
33.91467987,39.70820545,-91.77831127,0.9929183861,0.6177780987,0.02617374084
34.42825593,40.09301245,-91.61086373,1.000338058,0.6109746379,0.02546454019
34.93942068,40.47711335,-91.44180278,1.007582588,0.6043439342,0.02479154633
35.44828055,40.86050139,-91.27113141,1.014659027,0.5978791505,0.02415259456
35.9549304,41.24316982,-91.0988526,1.021573804,0.5915738344,0.02354566876
36.45946596,41.62511189,-90.92496941,1.028333285,0.5854218891,0.02296888989
36.96197275,42.00632088,-90.74948489,1.034943283,0.5794175484,0.02242050546
37.4625308,42.38679008,-90.57240213,1.041409282,0.5735553525,0.02189887992
37.96121978,42.76651278,-90.39372425,1.04773666,0.5678301271,0.02140248586
38.45811124,43.1454823,-90.21345441,1.053930356,0.5622369633,0.02092989593
38.95327464,43.52369196,-90.03159577,1.05999514,0.5567712004,0.02047977545
39.44677572,43.90113511,-89.84815154,1.065935545,0.551428409,0.02005087561
39.93867399,44.27780509,-89.66312495,1.071755759,0.5462043764,0.01964202727
40.4290308,44.65369526,-89.47651925,1.077459989,0.5410950922,0.01925213517
40.91790017,45.02879902,-89.28833774,1.083052054,0.5360967361,0.0188801727
41.4053359,45.40310975,-89.09858373,1.088535706,0.5312056662,0.01852517703
41.89138753,45.77662087,-88.90726057,1.093914453,0.5264184078,0.01818624466
42.37610188,46.14932579,-88.71437161,1.099191635,0.5217316434,0.01786252725
