s,rho,x,phi,alpha,kn
45.25855814,47.54038932,-105.5721194,1.140224847,0.5049905286,0.01556550127
45.77365645,47.91850721,-105.3256664,1.145425448,0.5006336964,0.01533247426
46.28753861,48.29546558,-105.0774435,1.150532567,0.4963682067,0.01510904286
46.80024998,48.67125867,-104.8274599,1.155549335,0.4921912299,0.0148946992
47.31182512,49.04588084,-104.575725,1.160478366,0.4881000574,0.01468896634
47.82230099,49.4193265,-104.3222481,1.16532234,0.484092095,0.01449139618
48.33171358,49.79159016,-104.0670383,1.170083849,0.4801648563,0.0143015675
48.84009567,50.16266639,-103.8101052,1.174765312,0.4763159573,0.01411908412
49.34747804,50.53254987,-103.5514578,1.179369021,0.4725431108,0.01394357326
49.85389353,50.90123533,-103.2911057,1.183897326,0.4688441213,0.01377468396
50.35937004,51.2687176,-103.0290579,1.188352326,0.4652168805,0.01361208568
50.86393553,51.63499158,-102.765324,1.192736091,0.4616593626,0.01345546694
51.36761751,52.00005224,-102.4999131,1.197050645,0.4581696204,0.0133045341
51.87044134,52.36389464,-102.2328345,1.201297885,0.4547457811,0.01315901023
52.37243221,52.72651391,-101.9640977,1.205479675,0.4513860429,0.01301863398
52.87361347,53.08790526,-101.6937118,1.209597773,0.4480886716,0.01288315869
53.37400836,53.44806397,-101.4216861,1.213653906,0.4448519971,0.01275235138
53.87363877,53.8069854,-101.1480301,1.217649719,0.4416744106,0.01262599197
54.3725259,54.16466498,-100.8727528,1.221586803,0.4385543614,0.01250387241
54.87068983,54.52109821,-100.5958637,1.22546668,0.4354903548,0.012385796
55.3681506,54.87628067,-100.3173719,1.229290846,0.432480949,0.01227157666
55.86492678,55.23020801,-100.0372867,1.233060715,0.4295247528,0.01216103833
56.3610366,55.58287596,-99.75561747,1.236777667,0.4266204236,0.01205401431
56.85649757,55.9342803,-99.47237331,1.240443029,0.4237666649,0.01195034674
57.35132678,56.2844169,-99.18756351,1.244058097,0.4209622246,0.01184988608
57.84554019,56.63328168,-98.90119728,1.247624095,0.4182058927,0.01175249057
58.33915378,56.98087066,-98.61328381,1.251142235,0.4154965,0.01165802586
58.83218267,57.32717989,-98.32383231,1.254613674,0.4128329158,0.01156636449
59.32464157,57.67220553,-98.03285195,1.258039537,0.4102140467,0.01147738554
59.81654441,58.01594376,-97.74035189,1.261420899,0.4076388347,0.01139097427
60.30790522,58.35839087,-97.44634128,1.264758827,0.4051062562,0.01130702172
60.798737,58.6995432,-97.15082925,1.268054328,0.4026153201,0.01122542442
61.28905259,59.03939713,-96.85382493,1.27130839,0.4001650668,0.01114608407
61.77886433,59.37794915,-96.55533742,1.274521967,0.3977545669,0.01106890725
62.26818438,59.71519577,-96.25537579,1.277695991,0.3953829197,0.01099380514
62.75702407,60.0511336,-95.95394911,1.280831347,0.3930492526,0.01092069329
63.24539477,60.3857593,-95.65106642,1.283928913,0.3907527194,0.01084949135
63.73330735,60.71906956,-95.34673677,1.286989532,0.3884924999,0.01078012289
64.22077235,61.05106119,-95.04096915,1.290014022,0.3862677985,0.01071251513
64.7077998,61.38173101,-94.73377255,1.29300317,0.3840778431,0.01064659879
65.19439987,61.71107593,-94.42515595,1.295957758,0.3819218848,0.01058230789
65.68058196,62.0390929,-94.11512828,1.298878527,0.3797991965,0.01051957956
66.16635541,62.36577894,-93.80369848,1.301766205,0.3777090724,0.01045835389
66.65172921,62.69113112,-93.49087546,1.304621496,0.3756508271,0.01039857379
67.13671227,63.01514657,-93.17666808,1.307445093,0.3736237947,0.01034018479
67.62131289,63.33782248,-92.86108523,1.310237652,0.3716273286,0.01028313496
68.10553941,63.6591561,-92.54413571,1.312999828,0.3696608001,0.01022737476
68.58939988,63.97914473,-92.22582836,1.315732249,0.3677235984,0.01017285689
69.07290209,64.2977857,-91.90617196,1.318435529,0.3658151296,0.01011953622
69.55605345,64.61507645,-91.58517527,1.321110257,0.3639348161,0.01006736966
70.03886153,64.93101441,-91.26284704,1.323757023,0.3620820964,0.01001631604
70.52133335,65.24559711,-90.93919596,1.326376384,0.360256424,0.00996633604
71.00347587,65.55882211,-90.61423075,1.328968891,0.3584572675,0.009917392086
71.48529582,65.87068703,-90.28796005,1.331535076,0.3566841094,0.00986944826
71.96679992,66.18118953,-89.96039251,1.334075466,0.3549364464,0.009822470227
72.44799438,66.49032732,-89.63153673,1.33659056,0.3532137881,0.009776425148
72.9288855,66.79809818,-89.3014013,1.339080855,0.3515156573,0.009731281614
73.40947937,67.10449991,-88.96999479,1.341546833,0.3498415892,0.009687009572
73.8897819,67.40953038,-88.6373257,1.343988965,0.3481911311,0.009643580262
74.36979869,67.7131875,-88.30340256,1.346407699,0.3465638417,0.00960096615
74.84953552,68.01546921,-87.96823384,1.348803491,0.3449592913,0.009559140878
75.32899774,68.31637353,-87.63182798,1.35117677,0.343377061,0.009518079198
75.80819067,68.6158985,-87.2941934,1.353527959,0.3418167425,0.009477756927
76.28711944,68.9140422,-86.9553385,1.355857471,0.3402779377,0.009438150893
76.76578924,69.21080278,-86.61527163,1.358165714,0.3387602586,0.009399238886
77.24420482,69.50617842,-86.27400114,1.360453075,0.3372633266,0.009360999617
77.72237104,69.80016732,-85.93153533,1.36271994,0.3357867725,0.009323412674
78.20029261,70.09276777,-85.58788246,1.364966685,0.3343302362,0.009286458478
78.6779741,70.38397807,-85.2430508,1.367193676,0.3328933663,0.009250118251
79.15541983,70.67379656,-84.89704854,1.369401265,0.3314758198,0.009214373971
79.63263431,70.96222163,-84.54988389,1.371589807,0.3300772623,0.009179208347
80.1096217,71.24925171,-84.201565,1.37375964,0.328697367,0.009144604777
80.58638613,71.53488526,-83.8521,1.375911096,0.3273358149,0.009110547321
81.06293162,71.8191208,-83.50149697,1.378044499,0.3259922949,0.009077020674
81.53926222,72.10195687,-83.14976401,1.380160172,0.3246665027,0.009044010131
82.01538167,72.38339204,-82.79690913,1.382258419,0.3233581415,0.009011501565
82.49129376,72.66342495,-82.44294034,1.384339546,0.3220669212,0.0089794814
82.96700221,72.94205423,-82.08786563,1.386403851,0.3207925583,0.008947936586
83.4425106,73.21927859,-81.73169294,1.388451624,0.3195347761,0.008916854577
83.91782237,73.49509674,-81.37443018,1.390483145,0.318293304,0.008886223308
84.39294104,73.76950746,-81.01608524,1.392498695,0.3170678776,0.008856031176
84.86786994,74.04250953,-80.65666598,1.394498546,0.3158582385,0.008826267015
85.34261233,74.31410178,-80.29618022,1.39648296,0.314664134,0.008796920085
85.81717138,74.58428308,-79.93463575,1.398452199,0.3134853171,0.008767980045
86.29155034,74.85305232,-79.57204034,1.400406519,0.3123215464,0.008739436941
86.76575218,75.12040843,-79.20840172,1.402346165,0.3111725857,0.00871128119
87.23977991,75.38635036,-78.84372759,1.404271382,0.3100382039,0.008683503561
87.71363651,75.6508771,-78.47802561,1.40618241,0.3089181752,0.008656095163
88.18732486,75.91398768,-78.11130342,1.408079483,0.3078122786,0.008629047429
88.66084769,76.17568115,-77.74356865,1.409962826,0.3067202979,0.008602352102
89.13420784,76.43595658,-77.37482885,1.411832666,0.3056420215,0.008576001224
89.60740799,76.69481309,-77.00509158,1.413689222,0.3045772423,0.008549987123
90.08045075,76.95224981,-76.63436435,1.415532709,0.3035257578,0.008524302399
90.55333869,77.2082659,-76.26265465,1.417363335,0.3024873697,0.008498939915
91.02607442,77.46286056,-75.88996992,1.419181311,0.3014618839,0.008473892787
91.49866036,77.71603302,-75.51631761,1.420986836,0.3004491103,0.00844915437
91.97109892,77.96778251,-75.14170508,1.422780108,0.2994488629,0.008424718253
92.44339254,78.2181083,-74.76613971,1.424561323,0.2984609596,0.008400578244
92.91554354,78.46700971,-74.38962883,1.426330673,0.2974852218,0.008376728368
93.38755414,78.71448604,-74.01217974,1.42808834,0.296521475,0.00835316285
93.85942665,78.96053665,-73.6337997,1.42983451,0.2955695481,0.008329876116
94.33116327,79.20516091,-73.25449596,1.431569365,0.2946292733,0.008306862776
94.8027661,79.44835822,-72.87427573,1.433293077,0.2937004865,0.008284117625
95.27423726,79.69012799,-72.49314618,1.435005821,0.2927830269,0.00826163563
95.74557888,79.93046966,-72.11111446,1.436707767,0.2918767368,0.008239411924
96.21679295,80.16938271,-71.72818769,1.438399082,0.2909814618,0.008217441801
96.68788142,80.40686662,-71.34437296,1.440079926,0.2900970505,0.008195720711
97.15884631,80.6429209,-70.95967732,1.441750462,0.2892233547,0.008174244249
97.62968953,80.87754507,-70.5741078,1.443410849,0.2883602289,0.008153008156
98.10041292,81.1107387,-70.1876714,1.445061237,0.2875075306,0.008132008306
98.57101835,81.34250135,-69.80037509,1.446701781,0.2866651201,0.008111240707
99.04150767,81.57283261,-69.4122258,1.44833263,0.2858328605,0.008090701495
99.5118826,81.80173209,-69.02323045,1.449953928,0.2850106175,0.008070386923
99.98214489,82.02919943,-68.6333959,1.45156582,0.2841982594,0.008050293366
100.4522963,82.25523428,-68.24272902,1.453168448,0.2833956572,0.00803041731
100.9223385,82.47983629,-67.85123662,1.45476195,0.2826026843,0.008010755347
101.3922731,82.70300516,-67.45892549,1.456346459,0.2818192164,0.007991304178
101.8621018,82.9247406,-67.06580239,1.457922114,0.2810451318,0.0079720606
102.3318261,83.14504231,-66.67187407,1.459489044,0.280280311,0.00795302151
102.8014476,83.36391005,-66.27714722,1.461047377,0.2795246369,0.007934183897
103.2709679,83.58134355,-65.88162851,1.462597241,0.2787779945,0.007915544838
103.7403885,83.7973426,-65.48532461,1.464138763,0.2780402711,0.007897101501
104.2097108,84.01190697,-65.08824212,1.465672062,0.277311356,0.007878851131
104.6789363,84.22503648,-64.69038765,1.467197261,0.2765911407,0.007860791059
105.1480665,84.43673093,-64.29176774,1.468714478,0.2758795185,0.00784291869
105.6171027,84.64699016,-63.89238893,1.47022383,0.2751763851,0.007825231503
106.0860464,84.85581401,-63.49225774,1.471725429,0.2744816377,0.007807727052
106.5548989,85.06320236,-63.09138064,1.473219392,0.2737951758,0.007790402957
107.0236616,85.26915506,-62.68976409,1.474705829,0.2731169004,0.007773256908
107.4923357,85.47367201,-62.2874145,1.476184847,0.2724467147,0.007756286655
107.9609226,85.67675311,-61.88433828,1.477656554,0.2717845233,0.007739490015
108.4294236,85.87839828,-61.48054179,1.479121059,0.2711302329,0.007722864861
108.8978399,86.07860744,-61.07603138,1.480578462,0.2704837516,0.007706409126
109.3661727,86.27738053,-60.67081337,1.482028866,0.2698449894,0.0076901208
109.8344232,86.4747175,-60.26489404,1.483472374,0.2692138578,0.007673997923
110.3025928,86.67061832,-59.85827966,1.484909085,0.2685902701,0.00765803859
110.7706824,86.86508295,-59.45097647,1.486339093,0.267974141,0.007642240946
111.2386934,87.05811138,-59.04299068,1.487762498,0.2673653867,0.007626603184
111.7066268,87.24970362,-58.63432847,1.489179394,0.2667639251,0.007611123543
112.1744838,87.43985966,-58.224996,1.490589873,0.2661696753,0.00759580031
112.6422654,87.62857951,-57.81499941,1.491994026,0.2655825582,0.007580631813
113.1099727,87.81586322,-57.40434481,1.493391947,0.265002496,0.007565616424
113.5776069,88.0017108,-56.99303828,1.494783722,0.264429412,0.007550752554
114.045169,88.18612231,-56.58108588,1.496169439,0.2638632312,0.007536038655
114.5126599,88.3690978,-56.16849364,1.497549186,0.2633038798,0.007521473218
114.9800809,88.55063734,-55.75526758,1.498923049,0.2627512855,0.007507054768
115.4474327,88.730741,-55.34141367,1.500291108,0.2622053769,0.007492781869
115.9147166,88.90940886,-54.92693787,1.501653449,0.2616660842,0.007478653118
116.3819333,89.086641,-54.51184613,1.503010153,0.2611333387,0.007464667145
116.849084,89.26243753,-54.09614435,1.5043613,0.260607073,0.007450822613
117.3161694,89.43679855,-53.67983842,1.505706968,0.2600872207,0.007437118216
117.7831907,89.60972416,-53.26293421,1.507047239,0.2595737168,0.007423552679
118.2501487,89.7812145,-52.84543756,1.508382186,0.2590664972,0.007410124756
118.7170443,89.95126968,-52.42735428,1.509711886,0.2585654991,0.00739683323
119.1838784,90.11988984,-52.00869017,1.511036415,0.2580706608,0.007383676909
119.6506519,90.28707512,-51.589451,1.512355848,0.2575819216,0.007370654632
120.1173657,90.45282565,-51.16964253,1.513670254,0.2570992219,0.007357765259
120.5840207,90.6171416,-50.74927047,1.514979708,0.2566225031,0.00734500768
121.0506176,90.78002312,-50.32834053,1.516284281,0.2561517077,0.007332380805
121.5171574,90.94147037,-49.9068584,1.517584042,0.2556867791,0.00731988357
121.9836408,91.10148351,-49.48482974,1.518879058,0.2552276619,0.007307514934
122.4500687,91.26006272,-49.06226018,1.520169402,0.2547743013,0.007295273877
122.9164418,91.41720818,-48.63915535,1.521455138,0.2543266439,0.0072831594
123.3827611,91.57292007,-48.21552083,1.522736333,0.2538846367,0.007271170526
123.8490272,91.72719858,-47.7913622,1.524013053,0.2534482282,0.007259306298
124.3152409,91.88004389,-47.36668502,1.525285363,0.2530173673,0.007247565778
124.781403,92.03145622,-46.94149482,1.526553324,0.2525920041,0.007235948049
125.2475143,92.18143574,-46.51579711,1.527817004,0.2521720895,0.007224452208
125.7135755,92.32998268,-46.08959739,1.529076462,0.2517575752,0.007213077376
126.1795873,92.47709724,-45.66290112,1.53033176,0.2513484136,0.007201822687
126.6455505,92.62277962,-45.23571375,1.531582959,0.2509445583,0.007190687292
127.1114657,92.76703004,-44.80804073,1.53283012,0.2505459634,0.007179670362
127.5773338,92.90984873,-44.37988745,1.534073301,0.250152584,0.00716877108
128.0431553,93.05123589,-43.95125932,1.535312562,0.2497643757,0.007157988647
128.508931,93.19119175,-43.52216171,1.536547959,0.2493812952,0.007147322278
128.9746616,93.32971655,-43.09259997,1.537779552,0.2490032997,0.007136771203
129.4403476,93.46681049,-42.66257944,1.539007394,0.2486303474,0.007126334666
129.90599,93.60247382,-42.23210543,1.540231544,0.2482623969,0.007116011926
130.3715891,93.73670677,-41.80118325,1.541452057,0.2478994079,0.007105802254
130.8371458,93.86950956,-41.36981818,1.542668986,0.2475413406,0.007095704934
131.3026606,94.00088243,-40.93801547,1.543882385,0.2471881559,0.007085719266
131.7681343,94.13082562,-40.50578038,1.54509231,0.2468398154,0.007075844557
132.2335674,94.25933938,-40.07311814,1.546298812,0.2464962814,0.007066080131
132.6989605,94.38642393,-39.64003394,1.547501943,0.2461575168,0.007056425321
133.1643142,94.51207952,-39.20653298,1.548701755,0.2458234854,0.007046879473
133.6296293,94.6363064,-38.77262044,1.549898301,0.2454941513,0.007037441943
134.0949063,94.75910481,-38.33830148,1.551091628,0.2451694794,0.007028112098
134.5601457,94.88047498,-37.90358124,1.552281789,0.2448494353,0.007018889316
135.0253481,95.00041718,-37.46846485,1.553468833,0.2445339851,0.007009772986
135.4905143,95.11893163,-37.0329574,1.554652808,0.2442230956,0.007000762506
135.9556446,95.23601859,-36.59706401,1.555833762,0.2439167341,0.006991857284
136.4207398,95.35167831,-36.16078973,1.557011747,0.2436148685,0.006983056737
136.8858003,95.46591103,-35.72413965,1.558186806,0.2433174675,0.006974360294
137.3508267,95.57871699,-35.28711879,1.559358988,0.2430245001,0.006965767389
137.8158197,95.69009645,-34.8497322,1.560528339,0.2427359359,0.006957277467
138.2807796,95.80004964,-34.41198489,1.561694907,0.2424517453,0.006948889983
138.7457071,95.90857682,-33.97388185,1.562858735,0.2421718989,0.006940604399
139.2106028,96.01567821,-33.53542808,1.564019871,0.2418963681,0.006932420184
139.6754671,96.12135408,-33.09662856,1.565178358,0.2416251247,0.006924336818
140.1403005,96.22560466,-32.65748822,1.566334241,0.2413581412,0.006916353785
140.6051036,96.32843019,-32.21801203,1.567487563,0.2410953904,0.006908470581
141.069877,96.42983091,-31.7782049,1.56863837,0.2408368458,0.006900686705
141.5346211,96.52980707,-31.33807176,1.569786703,0.2405824812,0.006893001668
141.9993364,96.62835891,-30.89761751,1.570932607,0.2403322711,0.006885414983
142.4640234,96.72548667,-30.45684703,1.572076121,0.2400861904,0.006877926174
142.9286827,96.82119057,-30.01576521,1.573217292,0.2398442146,0.006870534769
143.3933148,96.91547086,-29.5743769,1.574356158,0.2396063194,0.006863240305
143.85792,97.00832778,-29.13268695,1.575492761,0.2393724812,0.006856042324
144.322499,97.09976155,-28.69070021,1.576627143,0.2391426769,0.006848940375
144.7870522,97.1897724,-28.24842149,1.577759345,0.2389168838,0.006841934011
145.25158,97.27836057,-27.80585562,1.578889405,0.2386950795,0.006835022794
145.7160831,97.36552629,-27.36300739,1.580017367,0.2384772424,0.006828206291
146.1805617,97.45126977,-26.91988159,1.581143267,0.238263351,0.006821484074
146.6450164,97.53559124,-26.476483,1.582267147,0.2380533845,0.00681485572
147.1094477,97.61849093,-26.03281638,1.583389044,0.2378473223,0.006808320814
147.573856,97.69996904,-25.5888865,1.584508999,0.2376451445,0.006801878943
148.0382418,97.7800258,-25.1446981,1.585627049,0.2374468314,0.006795529703
148.5026055,97.85866141,-24.70025591,1.586743233,0.2372523637,0.006789272691
148.9669476,97.93587609,-24.25556465,1.587857589,0.2370617229,0.006783107513
149.4312685,98.01167005,-23.81062905,1.588970155,0.2368748904,0.006777033777
149.8955687,98.08604349,-23.36545379,1.590080967,0.2366918484,0.006771051097
150.3598486,98.15899662,-22.92004357,1.591190065,0.2365125792,0.00676515909
150.8241086,98.23052963,-22.47440308,1.592297483,0.2363370658,0.00675935738
151.2883493,98.30064273,-22.02853699,1.593403259,0.2361652913,0.006753645594
151.7525709,98.36933611,-21.58244996,1.59450743,0.2359972395,0.006748023363
152.216774,98.43660997,-21.13614664,1.595610032,0.2358328942,0.006742490323
152.680959,98.50246449,-20.68963169,1.5967111,0.23567224,0.006737046113
153.1451262,98.56689987,-20.24290974,1.597810671,0.2355152617,0.006731690377
153.6092762,98.62991628,-19.79598541,1.598908781,0.2353619443,0.006726422764
154.0734094,98.6915139,-19.34886333,1.600005464,0.2352122735,0.006721242924
154.537526,98.75169292,-18.90154811,1.601100755,0.2350662351,0.006716150512
155.0016267,98.8104535,-18.45404435,1.602194691,0.2349238154,0.006711145188
155.4657117,98.86779583,-18.00635664,1.603287305,0.2347850011,0.006706226613
155.9297815,98.92372006,-17.55848958,1.604378633,0.2346497792,0.006701394454
156.3938365,98.97822635,-17.11044774,1.605468707,0.2345181369,0.006696648378
156.8578772,99.03131487,-16.6622357,1.606557564,0.2343900622,0.00669198806
157.3219038,99.08298576,-16.21385802,1.607645237,0.234265543,0.006687413175
157.7859168,99.13323918,-15.76531926,1.60873176,0.2341445677,0.006682923401
158.2499167,99.18207528,-15.31662398,1.609817166,0.2340271252,0.00667851842
158.7139037,99.2294942,-14.86777671,1.61090149,0.2339132045,0.006674197916
159.1778784,99.27549608,-14.418782,1.611984764,0.2338027951,0.006669961576
159.641841,99.32008106,-13.96964438,1.613067022,0.2336958867,0.006665809092
160.105792,99.36324928,-13.52036837,1.614148297,0.2335924696,0.006661740154
160.5697319,99.40500087,-13.07095851,1.615228623,0.2334925341,0.006657754459
161.0336608,99.44533595,-12.6214193,1.616308031,0.2333960711,0.006653851705
161.4975793,99.48425464,-12.17175525,1.617386556,0.2333030716,0.00665003159
161.9614878,99.52175708,-11.72197086,1.618464229,0.2332135272,0.006646293819
162.4253866,99.55784336,-11.27207065,1.619541082,0.2331274296,0.006642638095
162.8892761,99.5925136,-10.82205909,1.620617149,0.233044771,0.006639064125
163.3531566,99.62576791,-10.37194069,1.621692462,0.2329655437,0.006635571619
163.8170287,99.6576064,-9.921719929,1.622767053,0.2328897405,0.006632160286
164.2808926,99.68802915,-9.471401284,1.623840953,0.2328173544,0.006628829841
164.7447487,99.71703628,-9.020989234,1.624914196,0.2327483789,0.006625579998
165.2085974,99.74462786,-8.570488255,1.625986812,0.2326828077,0.006622410472
165.6724391,99.77080398,-8.119902814,1.627058835,0.2326206348,0.006619320984
166.1362742,99.7955647,-7.66923738,1.628130295,0.2325618546,0.006616311253
