s,rho,x,phi,alpha,kn
132.2863466,80.01183374,-279.1440293,1.781922456,0.9699863247,0.003218308482
134.2061358,80.47757575,-278.156424,1.801600042,0.9615931408,0.003177167545
136.1031832,80.94587651,-277.1700295,1.820820207,0.9533500964,0.003136420363
137.9785224,81.41666818,-276.1848214,1.839601259,0.9452525137,0.00309608509
139.8331348,81.88988466,-275.2007757,1.857960623,0.9372959755,0.003056178145
141.6679343,82.36546148,-274.2178685,1.875914619,0.9294763028,0.003016714317
143.4837764,82.84333577,-273.2360762,1.893478609,0.9217895342,0.002977706869
145.2814576,83.32344623,-272.2553755,1.910666976,0.9142319085,0.002939167634
147.0617499,83.80573299,-271.2757432,1.927493666,0.906799849,0.002901107106
148.8253417,84.29013767,-270.2971565,1.943971288,0.8994899482,0.002863534526
150.5729148,84.77660339,-269.3195926,1.960112286,0.8922989542,0.002826457968
152.3050903,85.2650747,-268.3430294,1.97592812,0.8852237598,0.002789884413
154.0224534,85.75549745,-267.3674447,1.991429644,0.8782613931,0.002753819825
155.7255919,86.24781883,-266.3928167,2.0066277,0.8714090072,0.002718269216
157.4150151,86.7419873,-265.4191239,2.021531881,0.864663873,0.002683236717
159.0912256,87.23795245,-264.4463451,2.036151625,0.8580233712,0.002648725631
160.7547103,87.73566522,-263.4744593,2.050496082,0.8514849839,0.002614738499
162.4059197,88.23507767,-262.5034457,2.064573799,0.8450462892,0.002581277156
164.0452684,88.73614302,-261.5332841,2.078392738,0.8387049553,0.002548342775
165.6731838,89.2388156,-260.5639542,2.091961002,0.8324587358,0.002515935923
167.2900477,89.74305078,-259.5954362,2.105285965,0.8263054645,0.002484056601
168.8962176,90.24880491,-258.6277106,2.118374585,0.8202430516,0.002452704288
170.4920652,90.75603538,-257.6607579,2.131233999,0.8142694784,0.002421877985
172.0779133,91.2647006,-256.6945592,2.143870562,0.8083827938,0.002391576252
173.6540888,91.7747599,-255.7290958,2.156290653,0.8025811111,0.002361797244
175.2208941,92.28617356,-254.764349,2.168500242,0.7968626046,0.002332538745
176.778624,92.79890271,-253.8003008,2.180505149,0.791225507,0.002303798196
178.3275553,93.31290932,-252.836933,2.192310886,0.7856681067,0.002275572728
179.8679586,93.82815619,-251.874228,2.203922841,0.780188745,0.002247859189
181.4000893,94.34460695,-250.9121683,2.215346134,0.7747858129,0.002220654172
182.9241921,94.86222604,-249.9507367,2.226585697,0.7694577497,0.002193954038
184.4405033,95.38097867,-248.9899162,2.2376463,0.7642030406,0.002167754942
185.9492483,95.90083074,-248.0296902,2.248532524,0.7590202148,0.002142052849
187.450644,96.42174888,-247.070042,2.259248786,0.7539078439,0.002116843559
188.9448977,96.94370037,-246.1109555,2.269799334,0.7488645404,0.002092122719
190.4322104,97.4666532,-245.1524146,2.280188294,0.7438889549,0.002067885851
191.9127734,97.990576,-244.1944035,2.29041962,0.7389797753,0.002044128363
193.3867711,98.51543806,-243.2369067,2.300497133,0.7341357254,0.002020845565
194.8543824,99.04120924,-242.2799088,2.310424547,0.7293555633,0.001998032683
196.3157774,99.56786002,-241.3233947,2.320205422,0.7246380803,0.001975684875
197.7711209,100.0953614,-240.3673494,2.329843213,0.7199821,0.001953797236
199.220572,100.6236849,-239.4117581,2.339341264,0.7153864766,0.001932364817
200.6642837,101.1528026,-238.4566065,2.348702807,0.7108500936,0.001911382638
202.1024029,101.6826873,-237.50188,2.357930964,0.7063718631,0.001890845692
203.5350723,102.213312,-236.5475647,2.367028765,0.701950725,0.001870748957
204.9624294,102.7446503,-235.5936465,2.375999149,0.6975856456,0.001851087406
206.3846061,103.2766764,-234.6401117,2.384844946,0.6932756175,0.001831856012
207.8017308,103.8093646,-233.6869466,2.393568916,0.6890196578,0.001813049754
209.2139273,104.3426901,-232.734138,2.40217373,0.6848168078,0.001794663633
210.6213146,104.8766281,-231.7816725,2.410661971,0.6806661319,0.001776692671
212.0240085,105.4111544,-230.829537,2.419036153,0.6765667171,0.001759131919
213.4221208,105.9462454,-229.8777187,2.427298714,0.6725176722,0.001741976464
214.8157596,106.4818775,-228.9262049,2.43545202,0.6685181272,0.001725221431
216.205029,107.0180277,-227.9749828,2.443498362,0.6645672329,0.001708861986
217.590031,107.5546732,-227.0240402,2.451439978,0.6606641597,0.001692893347
218.9708632,108.0917917,-226.0733646,2.459279032,0.6568080971,0.001677310784
220.3476204,108.6293613,-225.1229439,2.467017624,0.6529982534,0.001662109626
221.7203952,109.1673601,-224.1727662,2.474657809,0.649233855,0.001647285259
223.0892763,109.7057668,-223.2228196,2.482201573,0.645514146,0.001632833133
224.4543503,110.2445602,-222.2730923,2.48965085,0.6418383876,0.001618748761
225.8157012,110.7837197,-221.3235727,2.497007523,0.6382058577,0.001605027722
227.1734103,111.3232245,-220.3742493,2.504273425,0.6346158502,0.00159166567
228.5275564,111.8630545,-219.4251107,2.511450336,0.6310676745,0.00157865833
229.878216,112.4031897,-218.4761458,2.51853999,0.6275606554,0.001566001503
231.225464,112.9436102,-217.5273434,2.525544081,0.6240941324,0.001553691065
232.5693721,113.4842966,-216.5786925,2.532464248,0.6206674597,0.001541722969
233.9100107,114.0252296,-215.6301821,2.539302094,0.6172800053,0.00153009324
235.247448,114.56639,-214.6818015,2.546059184,0.613931151,0.00151879799
236.5817501,115.107759,-213.7335399,2.552737035,0.6106202915,0.001507833411
237.9129814,115.6493179,-212.7853868,2.559337129,0.6073468347,0.00149719578
239.2412046,116.1910483,-211.8373316,2.565860915,0.6041102011,0.001486881454
240.5664806,116.732932,-210.8893641,2.5723098,0.6009098232,0.001476886879
241.8888684,117.2749506,-209.9414737,2.578685155,0.5977451458,0.001467208568
243.2084259,117.8170864,-208.9936503,2.584988326,0.5946156251,0.001457843127
244.525209,118.3593215,-208.0458837,2.591220619,0.5915207288,0.001448787247
245.8392722,118.9016383,-207.0981639,2.597383305,0.5884599352,0.001440037709
247.1506689,119.4440194,-206.1504808,2.603477637,0.5854327338,0.001431591382
248.4594506,119.9864473,-205.2028246,2.609504827,0.5824386243,0.001423445236
249.7656678,120.528905,-204.2551854,2.615466061,0.579477117,0.001415596357
251.0693695,121.0713752,-203.3075534,2.621362498,0.5765477319,0.001408041374
252.3706037,121.6138411,-202.3599188,2.627195273,0.5736499988,0.001400778484
253.6694168,122.1562858,-201.4122722,2.632965488,0.570783457,0.00139380417
254.9658543,122.6986926,-200.4646038,2.638674223,0.567947655,0.001387116028
256.2599607,123.2410447,-199.5169042,2.644322538,0.5651421504,0.001380711522
257.5517789,123.7833257,-198.5691639,2.649911459,0.5623665096,0.001374588206
258.8413512,124.3255191,-197.6213735,2.655441996,0.5596203077,0.001368743736
260.1287186,124.8676085,-196.6735236,2.660915137,0.5569031283,0.00136317582
261.4139213,125.4095776,-195.7256048,2.666331842,0.554214563,0.001357882254
262.6969983,125.9514101,-194.777608,2.671693054,0.5515542114,0.00135286092
263.9779879,126.4930899,-193.829524,2.676999696,0.5489216812,0.001348109787
265.2569274,127.0346009,-192.8813435,2.682252671,0.5463165875,0.001343626905
266.5338529,127.5759269,-191.9330574,2.687452855,0.5437385532,0.001339410426
267.8088002,128.117052,-190.9846566,2.692601117,0.5411872082,0.001335458573
269.0818041,128.6579601,-190.036132,2.697698299,0.5386621898,0.001331769646
270.3528981,129.1986353,-189.0874747,2.702745226,0.5361631422,0.001328342028
271.6221157,129.7390617,-188.1386756,2.70774271,0.5336897162,0.001325174186
272.8894892,130.2792234,-187.1897258,2.712691542,0.5312415697,0.001322264669
274.15505,130.8191046,-186.2406164,2.717592496,0.5288183669,0.001319612112
275.4188292,131.3586892,-185.2913383,2.722446332,0.5264197785,0.001317215237
276.680857,131.8979615,-184.3418828,2.727253796,0.5240454814,0.001315072835
277.9411629,132.4369055,-183.3922409,2.732015614,0.5216951586,0.00131318378
279.1997757,132.9755056,-182.4424039,2.736732499,0.5193684992,0.001311547025
280.4567239,133.5137457,-181.4923629,2.741405154,0.517065198,0.001310161603
281.712035,134.05161,-180.542109,2.746034262,0.5147849557,0.001309026629
282.965736,134.5890826,-179.5916336,2.750620493,0.5125274785,0.001308141306
284.2178534,135.1261475,-178.6409277,2.755164508,0.5102924783,0.001307504908
285.4684132,135.6627889,-177.6899827,2.75966695,0.5080796723,0.001307116783
286.7174405,136.1989906,-176.7387897,2.764128453,0.5058887827,0.001306976363
287.9649603,136.7347368,-175.7873401,2.768549636,0.5037195372,0.001307083153
289.2109968,137.2700113,-174.835625,2.772931109,0.5015716685,0.00130743674
290.4555738,137.8047981,-173.8836358,2.777273466,0.4994449142,0.001308036793
291.6987146,138.3390808,-172.9313636,2.781577294,0.4973390169,0.001308883058
292.940442,138.8728434,-171.9787998,2.785843167,0.4952537238,0.001309975352
294.1807783,139.4060695,-171.0259355,2.790071646,0.4931887869,0.00131131357
295.4197454,139.9387428,-170.0727621,2.794263286,0.4911439627,0.001312897683
296.6573648,140.4708469,-169.1192708,2.798418627,0.4891190121,0.00131472774
297.8936575,141.0023652,-168.1654529,2.802538203,0.4871137007,0.001316803867
299.1286439,141.5332811,-167.2112995,2.806622534,0.4851277982,0.001319126272
300.3623445,142.0635781,-166.256802,2.810672135,0.4831610786,0.001321695232
301.5947789,142.5932392,-165.3019515,2.814687508,0.48121332,0.001324511098
302.8259663,143.1222476,-164.3467393,2.818669146,0.4792843047,0.001327574297
304.0559262,143.6505865,-163.3911565,2.822617537,0.4773738188,0.001330885332
305.2846769,144.1782386,-162.4351944,2.826533156,0.4754816525,0.001334444781
306.5122368,144.7051869,-161.4788441,2.83041647,0.4736075999,0.001338253304
307.7386239,145.2314139,-160.5220968,2.834267941,0.4717514589,0.001342311628
308.9638557,145.7569024,-159.5649436,2.83808802,0.4699130309,0.001346620554
310.1879495,146.2816346,-158.6073756,2.841877149,0.4680921211,0.001351180959
311.4109222,146.805593,-157.649384,2.845635765,0.4662885383,0.001355993792
312.6327907,147.3287597,-156.6909598,2.849364299,0.4645020947,0.001361060075
313.8535709,147.8511167,-155.7320941,2.853063168,0.4627326062,0.00136638091
315.0732792,148.372646,-154.7727779,2.856732789,0.4609798921,0.001371957469
316.2919312,148.8933292,-153.8130023,2.860373568,0.4592437747,0.001377790996
317.5095422,149.4131479,-152.8527581,2.863985904,0.4575240799,0.001383882806
318.7261276,149.9320836,-151.8920365,2.867570191,0.4558206367,0.001390234287
319.9417023,150.4501174,-150.9308283,2.871126817,0.4541332774,0.001396846898
321.1562807,150.9672305,-149.9691244,2.874656161,0.4524618374,0.001403722172
322.3698774,151.4834037,-149.0069157,2.878158597,0.4508061551,0.001410861717
323.5825064,151.9986178,-148.0441931,2.881634494,0.449166072,0.001418267207
324.7941817,152.5128531,-147.0809474,2.885084213,0.4475414326,0.001425940386
326.0049166,153.0260901,-146.1171694,2.88850811,0.4459320842,0.001433883068
327.214725,153.5383089,-145.1528498,2.891906537,0.4443378772,0.001442097136
328.4236198,154.0494893,-144.1879794,2.895279838,0.4427586646,0.001450584543
329.6316139,154.559611,-143.2225489,2.898628351,0.4411943025,0.001459347314
330.8387201,155.0686536,-142.2565489,2.901952413,0.4396446496,0.001468387538
332.0449509,155.5765961,-141.2899701,2.90525235,0.4381095673,0.001477707371
333.2503187,156.0834178,-140.3228031,2.908528487,0.4365889196,0.001487309034
334.4548354,156.5890972,-139.3550384,2.911781142,0.4350825734,0.001497194814
335.6585132,157.0936131,-138.3866665,2.915010631,0.4335903979,0.001507367061
336.8613635,157.5969436,-137.4176781,2.918217261,0.4321122651,0.001517828193
338.063398,158.0990668,-136.4480634,2.921401335,0.4306480496,0.001528580688
339.264628,158.5999603,-135.477813,2.924563157,0.4291976282,0.001539627084
340.4650646,159.0996019,-134.5069172,2.927703019,0.4277608805,0.001550969979
341.6647189,159.5979686,-133.5353665,2.930821212,0.4263376882,0.00156261203
342.8636016,160.0950374,-132.5631511,2.933918025,0.4249279356,0.001574555948
344.0617234,160.5907849,-131.5902613,2.93699374,0.4235315094,0.001586804504
345.2590947,161.0851876,-130.6166874,2.940048632,0.4221482986,0.001599360523
346.4557259,161.5782215,-129.6424195,2.94308298,0.4207781945,0.001612226879
347.6516271,162.0698623,-128.667448,2.946097053,0.4194210908,0.001625406495
348.8468082,162.5600855,-127.6917629,2.949091115,0.4180768832,0.001638902345
350.0412792,163.0488662,-126.7153544,2.952065433,0.4167454699,0.001652717446
351.2350498,163.5361793,-125.7382126,2.955020265,0.415426751,0.001666854858
352.4281295,164.0219991,-124.7603275,2.957955864,0.4141206292,0.001681317683
353.6205276,164.5062999,-123.7816891,2.960872486,0.4128270091,0.00169610906
354.8122537,164.9890553,-122.8022876,2.963770378,0.4115457976,0.001711232162
356.0033166,165.4702388,-121.8221129,2.966649785,0.4102769036,0.001726690194
357.1937255,165.9498235,-120.8411549,2.969510948,0.4090202379,0.001742486386
358.3834893,166.4277822,-119.8594035,2.972354111,0.4077757136,0.001758623996
359.5726167,166.904087,-118.8768488,2.975179504,0.406543246,0.001775106299
360.7611163,167.37871,-117.8934805,2.977987362,0.4053227523,0.00179193659
361.9489968,167.8516226,-116.9092886,2.980777916,0.4041141516,0.00180911817
363.1362664,168.3227961,-115.9242629,2.98355139,0.4029173651,0.00182665435
364.3229334,168.7922012,-114.9383933,2.98630801,0.401732316,0.001844548444
365.5090061,169.2598083,-113.9516696,2.989047996,0.4005589294,0.001862803759
366.6944926,169.7255874,-112.9640817,2.991771568,0.3993971323,0.001881423594
367.8794006,170.1895078,-111.9756193,2.994478938,0.3982468538,0.001900411233
369.0637383,170.6515386,-110.9862722,2.997170323,0.397108025,0.001919769937
370.2475133,171.1116485,-109.9960304,2.999845933,0.3959805786,0.001939502939
371.4307331,171.5698057,-109.0048836,3.002505973,0.3948644493,0.001959613437
372.6134055,172.0259779,-108.0128217,3.005150651,0.3937595737,0.001980104583
373.7955379,172.4801325,-107.0198345,3.00778017,0.3926658902,0.002000979481
374.9771377,172.9322362,-106.0259118,3.01039473,0.3915833392,0.002022241172
376.158212,173.3822553,-105.0310436,3.012994529,0.390511863,0.002043892628
377.3387683,173.8301557,-104.0352197,3.015579765,0.3894514054,0.002065936743
378.5188135,174.2759027,-103.0384301,3.018150631,0.3884019123,0.002088376323
379.6983545,174.7194613,-102.0406648,3.020707317,0.3873633311,0.002111214077
380.8773986,175.1607958,-101.0419137,3.023250017,0.3863356113,0.002134452603
382.0559525,175.5998702,-100.0421669,3.025778917,0.385318704,0.002158094377
383.2340228,176.0366476,-99.04141454,3.0282942,0.3843125622,0.002182141739
384.4116165,176.471091,-98.03964672,3.030796055,0.3833171408,0.002206596884
385.5887401,176.9031627,-97.03685369,3.03328466,0.382332396,0.002231461851
386.7654001,177.3328245,-96.03302574,3.035760197,0.381358286,0.002256738503
387.941603,177.7600376,-95.02815323,3.038222843,0.3803947708,0.002282428516
389.1173555,178.1847628,-94.02222663,3.040672778,0.3794418118,0.002308533364
390.2926636,178.6069601,-93.01523646,3.043110172,0.3784993727,0.002335054295
391.4675337,179.0265892,-92.00717339,3.045535201,0.3775674186,0.002361992323
392.6419722,179.4436091,-90.99802815,3.047948038,0.3766459161,0.002389348213
393.815985,179.8579783,-89.98779163,3.050348849,0.3757348337,0.002417122459
394.9895784,180.2696548,-88.97645483,3.052737806,0.3748341415,0.002445315265
396.1627583,180.678596,-87.96400887,3.055115076,0.3739438112,0.002473926526
397.3355308,181.0847586,-86.95044505,3.057480822,0.3730638164,0.002502955803
398.5079018,181.4880987,-85.93575479,3.05983521,0.3721941323,0.002532402306
399.6798771,181.8885721,-84.91992969,3.062178402,0.3713347358,0.002562264875
400.8514627,182.2861339,-83.90296155,3.064510561,0.370485605,0.002592541963
402.0226641,182.6807384,-82.88484232,3.066831843,0.3696467201,0.002623231601
403.1934874,183.0723398,-81.8655642,3.069142412,0.3688180625,0.002654331383
404.363938,183.4608913,-80.84511955,3.071442423,0.3679996157,0.002685838436
405.5340214,183.8463456,-79.823501,3.073732031,0.3671913645,0.002717749387
406.7037436,184.2286549,-78.8007014,3.076011394,0.3663932955,0.002750060357
407.8731098,184.6077708,-77.77671384,3.078280665,0.3656053967,0.002782766927
409.0421256,184.9836444,-76.75153171,3.080539997,0.3648276575,0.002815864111
410.2107964,185.3562262,-75.72514866,3.08278954,0.3640600691,0.002849346329
411.3791279,185.7254661,-74.69755865,3.08502945,0.3633026239,0.00288320738
412.547125,186.0913135,-73.66875593,3.087259872,0.3625553165,0.002917440398
413.7147933,186.453717,-72.6387351,3.089480956,0.3618181427,0.00295203784
414.8821383,186.8126251,-71.60749108,3.091692854,0.3610910996,0.002986991467
416.0491648,187.1679853,-70.57501917,3.093895708,0.3603741857,0.003022292304
417.2158783,187.5197451,-69.54131504,3.096089667,0.3596674013,0.00305793061
418.3822841,187.8678511,-68.50637476,3.098274876,0.3589707479,0.003093895855
419.5483872,188.2122495,-67.47019479,3.10045148,0.3582842285,0.003130176677
420.7141926,188.5528858,-66.43277205,3.102619622,0.3576078478,0.003166760852
421.8797057,188.8897054,-65.39410387,3.104779447,0.3569416117,0.003203635295
423.0449315,189.222653,-64.35418809,3.106931097,0.3562855273,0.00324078602
424.2098748,189.551673,-63.313023,3.10907471,0.3556396031,0.003278198109
425.374541,189.8767094,-62.2706074,3.111210434,0.3550038488,0.003315855689
426.538935,190.1977057,-61.22694062,3.113338405,0.3543782756,0.003353741902
427.7030615,190.5146048,-60.18202252,3.115458763,0.3537628963,0.00339183886
428.8669257,190.8273495,-59.13585355,3.11757165,0.3531577246,0.003430127665
430.0305325,191.1358823,-58.0884347,3.119677203,0.3525627754,0.003468588383
431.1938868,191.4401453,-57.0397676,3.12177556,0.3519780646,0.003507200011
432.3569933,191.7400804,-55.98985446,3.123866858,0.3514036094,0.003545940469
433.5198573,192.0356293,-54.93869815,3.12595124,0.3508394282,0.00358478658
434.6824832,192.3267331,-53.88630222,3.128028836,0.3502855404,0.003623714035
435.844876,192.6133331,-52.83267087,3.130099784,0.3497419669,0.003662697405
437.0070406,192.8953701,-51.77780901,3.132164225,0.3492087291,0.003701710163
438.1689817,193.1727853,-50.72172225,3.134222289,0.3486858494,0.00374072466
439.3307041,193.4455194,-49.66441696,3.136274114,0.348173351,0.003779712122
440.4922126,193.7135134,-48.60590024,3.138319835,0.3476712581,0.003818642662
441.6535121,193.9767079,-47.54617997,3.140359587,0.3471795957,0.003857485268
442.814607,194.2350437,-46.48526484,3.142393503,0.3466983904,0.003896207793
443.9755022,194.4884617,-45.42316431,3.144421718,0.3462276685,0.003934777052
445.1362027,194.736903,-44.3598887,3.146444369,0.3457674574,0.003973158811
446.2967126,194.980309,-43.29544911,3.148461583,0.3453177848,0.004011317805
447.4570372,195.2186211,-42.22985753,3.150473501,0.3448786792,0.004049217776
448.617181,195.4517814,-41.1631268,3.152480252,0.3444501693,0.004086821508
449.7771486,195.6797316,-40.09527065,3.154481969,0.3440322853,0.004124090809
450.9369447,195.9024143,-39.0263037,3.156478787,0.3436250571,0.004160986649
