s,rho,x,phi,alpha,kn
72.80637507,81.54042153,-88.04067047,0.9955119303,0.7238153024,0.01048592471
73.49580956,81.91934813,-87.6881999,1.00108542,0.7197343519,0.01039012796
74.18280231,82.29675113,-87.33409846,1.006588127,0.7157214262,0.01029731544
74.86742179,82.67262353,-86.97837271,1.012021859,0.7117748724,0.01020738046
75.54973377,83.04695833,-86.62102927,1.017388358,0.7078930976,0.01012022064
76.22980067,83.41974857,-86.2620748,1.02268929,0.7040745664,0.0100357377
76.90768371,83.7909873,-85.90151598,1.027926284,0.7003177979,0.009953837266
77.5834408,84.16066763,-85.5393595,1.033100893,0.6966213629,0.009874428713
78.257128,84.5287827,-85.17561209,1.038214622,0.6929838816,0.009797424987
78.92879973,84.89532564,-84.81028053,1.043268935,0.6894040219,0.009722742454
79.5985075,85.26028963,-84.44337163,1.048265228,0.6858804965,0.009650300747
80.26630195,85.6236679,-84.07489218,1.05320487,0.682412061,0.009580022614
80.93223136,85.98545368,-83.70484906,1.058089175,0.6789975121,0.009511833791
81.59634216,86.34564025,-83.33324912,1.062919409,0.675635686,0.009445662869
82.25867992,86.70422091,-82.96009931,1.067696816,0.6723254564,0.009381441177
82.9192877,87.06118897,-82.58540655,1.072422579,0.6690657332,0.009319102653
83.57820784,87.41653782,-82.20917781,1.077097861,0.6658554605,0.009258583736
84.23548102,87.77026084,-81.83142008,1.081723782,0.6626936154,0.009199823263
84.8911462,88.12235145,-81.4521404,1.086301422,0.6595792068,0.009142762368
85.54524184,88.47280309,-81.07134582,1.090831845,0.6565112743,0.00908734438
86.19780439,88.82160925,-80.68904343,1.095316064,0.6534888861,0.009033514734
86.84886951,89.16876346,-80.30524032,1.099755074,0.6505111386,0.00898122088
87.49847191,89.51425925,-79.91994363,1.104149842,0.6475771551,0.008930412203
88.14664456,89.85809019,-79.53316055,1.108501295,0.644686085,0.008881039944
88.7934202,90.20024989,-79.14489826,1.112810349,0.641837102,0.008833057118
89.43883003,90.54073198,-78.75516398,1.117077883,0.6390294042,0.008786418444
90.08290435,90.87953014,-78.36396495,1.121304753,0.6362622122,0.008741080276
90.72567297,91.21663806,-77.97130845,1.1254918,0.6335347692,0.008697000537
91.36716414,91.55204947,-77.5772018,1.129639827,0.6308463396,0.008654138657
92.00740588,91.88575812,-77.18165231,1.133749628,0.6281962081,0.008612455506
92.64642517,92.21775783,-76.78466735,1.137821971,0.6255836792,0.008571913341
93.28424794,92.54804242,-76.38625429,1.141857599,0.6230080768,0.008532475753
93.9209,92.87660573,-75.98642055,1.145857247,0.620468743,0.008494107611
94.55640577,93.20344166,-75.58517357,1.149821617,0.6179650376,0.00845677501
95.19078938,93.52854412,-75.1825208,1.153751402,0.6154963376,0.008420445224
95.82407433,93.85190709,-74.77846973,1.157647277,0.6130620364,0.008385086661
96.45628305,94.17352454,-74.37302788,1.161509893,0.6106615438,0.00835066882
97.08743795,94.49339048,-73.9662028,1.165339893,0.6082942845,0.008317162247
97.71756036,94.81149896,-73.55800204,1.169137898,0.6059596986,0.008284538489
98.34667117,95.12784408,-73.1484332,1.172904514,0.6036572401,0.008252770067
98.974791,95.44241996,-72.7375039,1.176640339,0.6013863773,0.008221830427
99.60193937,95.75522072,-72.32522177,1.180345946,0.5991465921,0.008191693916
100.2281358,96.06624056,-71.9115945,1.184021903,0.5969373793,0.008162335737
100.8533992,96.3754737,-71.49662977,1.18766876,0.5947582461,0.008133731924
101.4777477,96.6829144,-71.08033528,1.191287052,0.5926087123,0.008105859307
102.1011994,96.98855691,-70.6627188,1.194877311,0.5904883094,0.008078695483
102.7237715,97.29239556,-70.24378809,1.198440043,0.5883965804,0.00805221879
103.3454812,97.5944247,-69.82355094,1.201975754,0.5863330795,0.008026408274
103.9663451,97.89463872,-69.40201516,1.205484933,0.5842973714,0.008001243666
104.5863792,98.19303204,-68.9791886,1.208968056,0.5822890316,0.00797670536
105.2055995,98.48959909,-68.55507911,1.212425596,0.5803076456,0.007952774381
105.8240213,98.78433435,-68.1296946,1.215858007,0.5783528089,0.007929432369
106.4416596,99.07723236,-67.70304296,1.219265737,0.5764241261,0.007906661551
107.0585293,99.36828769,-67.27513213,1.222649227,0.5745212115,0.007884444723
107.6746445,99.65749488,-66.84597007,1.226008899,0.5726436883,0.00786276523
108.2900194,99.94484857,-66.41556478,1.229345178,0.5707911884,0.007841606943
108.9046677,100.2303434,-65.98392424,1.232658473,0.5689633522,0.007820954244
109.5186025,100.5139741,-65.55105648,1.235949181,0.5671598281,0.007800792002
110.1318373,100.7957354,-65.11696956,1.239217702,0.5653802728,0.007781105562
110.7443846,101.075622,-64.68167155,1.242464415,0.5636243509,0.007761880726
111.356257,101.3536287,-64.24517056,1.2456897,0.5618917344,0.007743103734
111.9674669,101.6297504,-63.80747468,1.248893926,0.5601821024,0.007724761252
112.5780258,101.903982,-63.36859207,1.252077453,0.5584951414,0.007706840354
113.187946,102.1763182,-62.92853089,1.255240637,0.5568305451,0.007689328512
113.7972385,102.4467541,-62.48729932,1.258383825,0.5551880136,0.007672213577
114.4059146,102.7152846,-62.04490558,1.261507356,0.5535672538,0.00765548377
115.0139855,102.9819048,-61.60135787,1.264611568,0.5519679789,0.007639127667
115.6214617,103.2466096,-61.15666446,1.267696782,0.5503899084,0.007623134187
116.2283539,103.5093942,-60.71083363,1.270763324,0.5488327679,0.007607492581
116.8346722,103.7702536,-60.26387365,1.273811507,0.5472962891,0.007592192419
117.4404269,104.029183,-59.81579285,1.276841639,0.5457802091,0.007577223581
118.0456279,104.2861777,-59.36659954,1.279854025,0.5442842708,0.007562576245
118.6502846,104.5412328,-58.9163021,1.28284896,0.5428082228,0.007548240878
119.2544068,104.7943435,-58.4649089,1.285826737,0.5413518188,0.007534208226
119.8580038,105.0455052,-58.01242833,1.288787644,0.5399148179,0.007520469303
120.4610846,105.2947132,-57.55886879,1.291731958,0.5384969839,0.007507015384
121.0636583,105.5419628,-57.10423874,1.29465996,0.537098086,0.007493837994
121.6657335,105.7872495,-56.64854663,1.297571918,0.5357178981,0.007480928903
122.2673189,106.0305687,-56.19180094,1.3004681,0.5343561988,0.007468280116
122.868423,106.2719159,-55.73401015,1.303348767,0.5330127713,0.007455883862
123.4690541,106.5112866,-55.27518277,1.306214175,0.5316874032,0.007443732594
124.0692203,106.7486763,-54.81532736,1.309064578,0.5303798868,0.007431818973
124.6689295,106.9840806,-54.35445245,1.311900224,0.5290900184,0.007420135868
125.2681897,107.2174951,-53.89256663,1.314721356,0.5278175985,0.007408676346
125.8670086,107.4489156,-53.42967847,1.317528217,0.5265624318,0.007397433666
126.4653936,107.6783376,-52.96579659,1.320321038,0.525324327,0.007386401271
127.0633523,107.905757,-52.50092962,1.323100054,0.5241030968,0.007375572786
127.6608919,108.1311694,-52.0350862,1.325865493,0.5228985574,0.007364942009
128.2580196,108.3545708,-51.568275,1.328617578,0.5217105291,0.007354502905
128.8547425,108.5759569,-51.10050469,1.331356533,0.5205388354,0.007344249604
129.4510674,108.7953237,-50.63178398,1.33408257,0.519383304,0.00733417639
130.0470012,109.012667,-50.16212159,1.336795907,0.5182437657,0.007324277702
130.6425506,109.2279828,-49.69152626,1.339496753,0.5171200545,0.007314548126
131.2377221,109.4412671,-49.22000672,1.342185314,0.5160120081,0.007304982391
131.8325223,109.6525159,-48.74757175,1.344861796,0.5149194674,0.007295575361
132.4269574,109.8617254,-48.27423015,1.347526398,0.5138422766,0.007286322038
133.0210338,110.0688915,-47.79999072,1.350179317,0.5127802828,0.00727721755
133.6147577,110.2740106,-47.32486226,1.352820751,0.5117333361,0.007268257151
134.2081349,110.4770787,-46.84885362,1.355450887,0.5107012898,0.007259436218
134.8011717,110.678092,-46.37197366,1.358069918,0.5096840004,0.007250750244
135.3938737,110.8770469,-45.89423125,1.360678029,0.5086813268,0.007242194834
135.9862468,111.0739397,-45.41563526,1.363275402,0.5076931308,0.007233765705
136.5782968,111.2687666,-44.9361946,1.36586222,0.5067192772,0.00722545868
137.1700291,111.461524,-44.45591818,1.368438658,0.5057596333,0.007217269686
137.7614493,111.6522084,-43.97481495,1.371004895,0.5048140694,0.007209194747
138.3525629,111.8408163,-43.49289384,1.373561104,0.5038824579,0.007201229987
138.9433751,112.027344,-43.01016383,1.376107452,0.502964674,0.007193371621
139.5338914,112.2117882,-42.52663387,1.378644112,0.5020605954,0.007185615956
140.1241168,112.3941454,-42.04231298,1.381171248,0.5011701024,0.007177959385
140.7140566,112.5744122,-41.55721017,1.383689024,0.5002930776,0.00717039839
141.3037157,112.7525853,-41.07133444,1.386197603,0.4994294058,0.00716292953
141.8930992,112.9286613,-40.58469483,1.388697142,0.4985789742,0.007155549447
142.4822119,113.102637,-40.09730041,1.391187802,0.4977416725,0.007148254859
143.0710588,113.2745092,-39.60916023,1.393669737,0.4969173925,0.007141042559
143.6596445,113.4442745,-39.12028338,1.396143099,0.4961060281,0.007133909411
144.2479739,113.61193,-38.63067894,1.398608042,0.4953074753,0.007126852352
144.8360515,113.7774725,-38.14035601,1.401064714,0.4945216325,0.007119868383
145.4238821,113.9408988,-37.64932373,1.403513265,0.4937484,0.007112954572
146.01147,114.102206,-37.15759123,1.405953839,0.4929876803,0.007106108052
146.5988197,114.261391,-36.66516764,1.408386581,0.4922393776,0.007099326015
147.1859358,114.418451,-36.17206212,1.410811635,0.4915033981,0.007092605715
147.7728225,114.5733829,-35.67828385,1.413229139,0.4907796505,0.00708594446
148.3594842,114.7261838,-35.18384202,1.415639234,0.4900680449,0.007079339616
148.9459251,114.8768511,-34.68874581,1.418042059,0.4893684932,0.007072788604
149.5321494,115.0253818,-34.19300444,1.420437748,0.4886809094,0.007066288894
150.1181613,115.1717731,-33.69662712,1.422826437,0.4880052093,0.007059838008
150.7039649,115.3160224,-33.19962309,1.425208258,0.4873413106,0.007053433517
151.2895642,115.458127,-32.7020016,1.427583343,0.4866891324,0.007047073039
151.8749632,115.5980842,-32.20377188,1.429951824,0.4860485957,0.007040754236
152.460166,115.7358915,-31.70494322,1.432313826,0.4854196232,0.007034474817
153.0451764,115.8715462,-31.20552489,1.434669481,0.4848021396,0.007028232529
153.6299984,116.0050458,-30.70552618,1.437018913,0.4841960709,0.007022025164
154.2146356,116.1363879,-30.20495639,1.439362246,0.4836013446,0.007015850553
154.799092,116.2655701,-29.70382483,1.441699606,0.4830178901,0.007009706565
155.3833714,116.3925899,-29.20214081,1.444031113,0.4824456382,0.007003591104
155.9674773,116.5174449,-28.69991367,1.446356891,0.4818845217,0.006997502113
156.5514136,116.6401328,-28.19715276,1.448677059,0.4813344743,0.006991437565
157.1351837,116.7606514,-27.69386741,1.450991734,0.4807954316,0.006985395472
157.7187915,116.8789984,-27.19006699,1.453301037,0.4802673303,0.006979373875
158.3022403,116.9951716,-26.68576088,1.455605083,0.4797501094,0.006973370843
158.8855338,117.1091688,-26.18095844,1.457903989,0.4792437086,0.006967384478
159.4686755,117.2209879,-25.67566908,1.460197869,0.4787480692,0.006961412912
160.0516688,117.330627,-25.16990218,1.462486836,0.4782631339,0.006955454301
160.6345172,117.4380838,-24.66366715,1.464771004,0.4777888471,0.00694950683
161.217224,117.5433564,-24.15697341,1.467050485,0.4773251544,0.006943568706
161.7997926,117.6464429,-23.64983039,1.469325389,0.4768720026,0.006937638165
162.3822266,117.7473413,-23.14224751,1.471595827,0.47642934,0.006931713463
162.964529,117.8460498,-22.63423421,1.473861906,0.4759971161,0.00692579288
163.5467032,117.9425664,-22.12579995,1.476123738,0.4755752821,0.006919874716
164.1287526,118.0368895,-21.61695418,1.478381428,0.4751637903,0.006913957293
164.7106802,118.1290173,-21.10770636,1.480635083,0.4747625939,0.006908038953
165.2924894,118.2189481,-20.59806596,1.48288481,0.4743716477,0.006902118056
165.8741833,118.3066801,-20.08804247,1.485130712,0.473990908,0.00689619298
166.4557652,118.3922117,-19.57764537,1.487372896,0.4736203321,0.006890262118
167.0372381,118.4755415,-19.06688415,1.489611466,0.4732598785,0.006884323882
167.6186052,118.5566677,-18.55576831,1.491846522,0.4729095069,0.006878376701
168.1998696,118.635589,-18.04430736,1.49407817,0.472569178,0.006872419016
168.7810344,118.7123038,-17.5325108,1.496306509,0.4722388546,0.006866449279
169.3621025,118.7868106,-17.02038817,1.498531642,0.4719184998,0.00686046596
169.9430772,118.8591082,-16.50794899,1.50075367,0.471608078,0.006854467539
170.5239614,118.9291953,-15.99520277,1.50297269,0.4713075548,0.006848452511
171.1047581,118.9970704,-15.48215906,1.505188805,0.4710168972,0.006842419375
171.6854702,119.0627322,-14.96882741,1.507402112,0.4707360735,0.006836366644
172.2661008,119.1261797,-14.45521736,1.509612709,0.4704650526,0.006830292843
172.8466529,119.1874116,-13.94133846,1.511820696,0.4702038045,0.006824196502
173.4271293,119.2464268,-13.42720026,1.514026168,0.4699523007,0.006818076161
174.007533,119.3032241,-12.91281234,1.516229223,0.4697105141,0.006811930363
174.5878669,119.3578025,-12.39818426,1.518429959,0.4694784182,0.006805757663
175.1681338,119.4101611,-11.88332559,1.520628469,0.4692559873,0.00679955662
175.7483368,119.4602988,-11.36824591,1.522824852,0.469043197,0.006793325801
176.3284787,119.5082147,-10.85295479,1.5250192,0.4688400248,0.00678706377
176.9085622,119.5539079,-10.33746182,1.52721161,0.4686464487,0.006780769101
177.4885903,119.5973774,-9.82177659,1.529402177,0.4684624473,0.006774440372
178.0685657,119.6386228,-9.305908684,1.531590993,0.4682880005,0.006768076163
178.6484915,119.677643,-8.789867698,1.533778154,0.4681230894,0.006761675054
179.2283702,119.7144373,-8.273663238,1.535963754,0.467967697,0.006755235625
179.8082048,119.7490051,-7.7573049,1.538147883,0.467821806,0.00674875646
180.387998,119.7813457,-7.240802284,1.540330636,0.4676854005,0.006742236146
180.9677528,119.8114586,-6.724164994,1.542512109,0.4675584653,0.006735673269
181.5474717,119.8393432,-6.207402647,1.544692391,0.4674409877,0.006729066405
182.1271576,119.8649987,-5.690524854,1.546871574,0.4673329552,0.006722414134
182.7068134,119.888425,-5.173541224,1.549049752,0.4672343556,0.006715715038
183.2864416,119.9096216,-4.656461369,1.551227015,0.4671451777,0.006708967698
183.8660452,119.9285882,-4.139294908,1.553403458,0.4670654123,0.006702170683
184.4456268,119.945324,-3.622051468,1.55557917,0.466995052,0.006695322556
185.0251893,119.9598289,-3.104740663,1.557754243,0.4669340888,0.006688421882
185.6047353,119.9721029,-2.587372112,1.559928769,0.4668825152,0.006681467227
186.1842676,119.9821459,-2.069955434,1.562102839,0.4668403245,0.006674457153
186.7637889,119.9899571,-1.552500262,1.564276545,0.466807515,0.006667390187
187.3433021,119.9955363,-1.035016218,1.566449977,0.4667840838,0.006660264866
187.9228097,119.9988833,-0.5175129242,1.568623227,0.4667700285,0.006653079721
188.5023147,120,-0,1.570796386,0.466765339,0
189.0795234,120,0.5154639175,1.572960919,0.466765339,0
189.6567322,120,1.030927835,1.575125452,0.466765339,0
190.233941,120,1.546391753,1.577289985,0.466765339,0
190.8111498,120,2.06185567,1.579454518,0.466765339,0
191.3883585,120,2.577319588,1.581619051,0.466765339,0
191.9655673,120,3.092783505,1.583783584,0.466765339,0
192.5427761,120,3.608247423,1.585948117,0.466765339,0
193.1199849,120,4.12371134,1.588112649,0.466765339,0
193.6971936,120,4.639175258,1.590277182,0.466765339,0
194.2744024,120,5.154639175,1.592441715,0.466765339,0
194.8516112,120,5.670103093,1.594606248,0.466765339,0
195.42882,120,6.18556701,1.596770781,0.466765339,0
196.0060287,120,6.701030928,1.598935314,0.466765339,0
196.5832375,120,7.216494845,1.601099847,0.466765339,0
197.1604463,120,7.731958763,1.60326438,0.466765339,0
197.7376551,120,8.24742268,1.605428913,0.466765339,0
198.3148638,120,8.762886598,1.607593446,0.466765339,0
198.8920726,120,9.278350515,1.609757978,0.466765339,0
199.4692814,120,9.793814433,1.611922511,0.466765339,0
200.0464901,120,10.30927835,1.614087044,0.466765339,0
200.6236989,120,10.82474227,1.616251577,0.466765339,0
201.2009077,120,11.34020619,1.61841611,0.466765339,0
201.7781165,120,11.8556701,1.620580643,0.466765339,0
202.3553252,120,12.37113402,1.622745176,0.466765339,0
202.932534,120,12.88659794,1.624909709,0.466765339,0
203.5097428,120,13.40206186,1.627074242,0.466765339,0
204.0869516,120,13.91752577,1.629238775,0.466765339,0
204.6641603,120,14.43298969,1.631403307,0.466765339,0
205.2413691,120,14.94845361,1.63356784,0.466765339,0
205.8185779,120,15.46391753,1.635732373,0.466765339,0
206.3957867,120,15.97938144,1.637896906,0.466765339,0
206.9729954,120,16.49484536,1.640061439,0.466765339,0
207.5502042,120,17.01030928,1.642225972,0.466765339,0
208.127413,120,17.5257732,1.644390505,0.466765339,0
208.7046218,120,18.04123711,1.646555038,0.466765339,0
209.2818305,120,18.55670103,1.648719571,0.466765339,0
209.8590393,120,19.07216495,1.650884104,0.466765339,0
210.4362481,120,19.58762887,1.653048637,0.466765339,0
211.0134569,120,20.10309278,1.655213169,0.466765339,0
211.5906656,120,20.6185567,1.657377702,0.466765339,0
212.1678744,120,21.13402062,1.659542235,0.466765339,0
212.7450832,120,21.64948454,1.661706768,0.466765339,0
213.322292,120,22.16494845,1.663871301,0.466765339,0
213.8995007,120,22.68041237,1.666035834,0.466765339,0
214.4767095,120,23.19587629,1.668200367,0.466765339,0
215.0539183,120,23.71134021,1.6703649,0.466765339,0
215.6311271,120,24.22680412,1.672529433,0.466765339,0
216.2083358,120,24.74226804,1.674693966,0.466765339,0
216.7855446,120,25.25773196,1.676858498,0.466765339,0
217.3627534,120,25.77319588,1.679023031,0.466765339,0
217.9399621,120,26.28865979,1.681187564,0.466765339,0
218.5171709,120,26.80412371,1.683352097,0.466765339,0
219.0943797,120,27.31958763,1.68551663,0.466765339,0
219.6715885,120,27.83505155,1.687681163,0.466765339,0
220.2487972,120,28.35051546,1.689845696,0.466765339,0
220.826006,120,28.86597938,1.692010229,0.466765339,0
221.4032148,120,29.3814433,1.694174762,0.466765339,0
221.9804236,120,29.89690722,1.696339295,0.466765339,0
222.5576323,120,30.41237113,1.698503827,0.466765339,0
223.1348411,120,30.92783505,1.70066836,0.466765339,0
223.7120499,120,31.44329897,1.702832893,0.466765339,0
224.2892587,120,31.95876289,1.704997426,0.466765339,0
224.8664674,120,32.4742268,1.707161959,0.466765339,0
225.4436762,120,32.98969072,1.709326492,0.466765339,0
226.020885,120,33.50515464,1.711491025,0.466765339,0
226.5980938,120,34.02061856,1.713655558,0.466765339,0
227.1753025,120,34.53608247,1.715820091,0.466765339,0
227.7525113,120,35.05154639,1.717984624,0.466765339,0
228.3297201,120,35.56701031,1.720149157,0.466765339,0
228.9069289,120,36.08247423,1.722313689,0.466765339,0
229.4841376,120,36.59793814,1.724478222,0.466765339,0
230.0613464,120,37.11340206,1.726642755,0.466765339,0
230.6385552,120,37.62886598,1.728807288,0.466765339,0
231.215764,120,38.1443299,1.730971821,0.466765339,0
231.7929727,120,38.65979381,1.733136354,0.466765339,0
232.3701815,120,39.17525773,1.735300887,0.466765339,0
232.9473903,120,39.69072165,1.73746542,0.466765339,0
233.5245991,120,40.20618557,1.739629953,0.466765339,0
234.1018078,120,40.72164948,1.741794486,0.466765339,0
234.6790166,120,41.2371134,1.743959018,0.466765339,0
235.2562254,120,41.75257732,1.746123551,0.466765339,0
235.8334341,120,42.26804124,1.748288084,0.466765339,0
236.4106429,120,42.78350515,1.750452617,0.466765339,0
236.9878517,120,43.29896907,1.75261715,0.466765339,0
237.5650605,120,43.81443299,1.754781683,0.466765339,0
238.1422692,120,44.32989691,1.756946216,0.466765339,0
238.719478,120,44.84536082,1.759110749,0.466765339,0
239.2966868,120,45.36082474,1.761275282,0.466765339,0
239.8738956,120,45.87628866,1.763439815,0.466765339,0
240.4511043,120,46.39175258,1.765604347,0.466765339,0
241.0283131,120,46.90721649,1.76776888,0.466765339,0
241.6055219,120,47.42268041,1.769933413,0.466765339,0
242.1827307,120,47.93814433,1.772097946,0.466765339,0
242.7599394,120,48.45360825,1.774262479,0.466765339,0
243.3371482,120,48.96907216,1.776427012,0.466765339,0
243.914357,120,49.48453608,1.778591545,0.466765339,0
244.4915658,120,50,1.780756078,0.466765339,0
245.0687745,120,50.51546392,1.782920611,0.466765339,0
245.6459833,120,51.03092784,1.785085144,0.466765339,0
246.2231921,120,51.54639175,1.787249677,0.466765339,0
246.8004009,120,52.06185567,1.789414209,0.466765339,0
247.3776096,120,52.57731959,1.791578742,0.466765339,0
247.9548184,120,53.09278351,1.793743275,0.466765339,0
248.5320272,120,53.60824742,1.795907808,0.466765339,0
249.109236,120,54.12371134,1.798072341,0.466765339,0
249.6864447,120,54.63917526,1.800236874,0.466765339,0
250.2636535,120,55.15463918,1.802401407,0.466765339,0
250.8408623,120,55.67010309,1.80456594,0.466765339,0
251.4180711,120,56.18556701,1.806730473,0.466765339,0
251.9952798,120,56.70103093,1.808895006,0.466765339,0
252.5724886,120,57.21649485,1.811059538,0.466765339,0
253.1496974,120,57.73195876,1.813224071,0.466765339,0
253.7269061,120,58.24742268,1.815388604,0.466765339,0
254.3041149,120,58.7628866,1.817553137,0.466765339,0
254.8813237,120,59.27835052,1.81971767,0.466765339,0
255.4585325,120,59.79381443,1.821882203,0.466765339,0
256.0357412,120,60.30927835,1.824046736,0.466765339,0
256.61295,120,60.82474227,1.826211269,0.466765339,0
257.1901588,120,61.34020619,1.828375802,0.466765339,0
257.7673676,120,61.8556701,1.830540335,0.466765339,0
258.3445763,120,62.37113402,1.832704867,0.466765339,0
258.9217851,120,62.88659794,1.8348694,0.466765339,0
259.4989939,120,63.40206186,1.837033933,0.466765339,0
260.0762027,120,63.91752577,1.839198466,0.466765339,0
260.6534114,120,64.43298969,1.841362999,0.466765339,0
261.2306202,120,64.94845361,1.843527532,0.466765339,0
261.807829,120,65.46391753,1.845692065,0.466765339,0
262.3850378,120,65.97938144,1.847856598,0.466765339,0
262.9622465,120,66.49484536,1.850021131,0.466765339,0
263.5394553,120,67.01030928,1.852185664,0.466765339,0
264.1166641,120,67.5257732,1.854350197,0.466765339,0
264.6938729,120,68.04123711,1.856514729,0.466765339,0
265.2710816,120,68.55670103,1.858679262,0.466765339,0
265.8482904,120,69.07216495,1.860843795,0.466765339,0
266.4254992,120,69.58762887,1.863008328,0.466765339,0
267.002708,120,70.10309278,1.865172861,0.466765339,0
267.5799167,120,70.6185567,1.867337394,0.466765339,0
268.1571255,120,71.13402062,1.869501927,0.466765339,0
268.7343343,120,71.64948454,1.87166646,0.466765339,0
269.3115431,120,72.16494845,1.873830993,0.466765339,0
269.8887518,120,72.68041237,1.875995526,0.466765339,0
270.4659606,120,73.19587629,1.878160058,0.466765339,0
271.0431694,120,73.71134021,1.880324591,0.466765339,0
